step,kl_loss
3771,6.15625
3772,5.21875
3773,5.65625
3774,6.5625
3775,6.09375
3776,5.78125
3777,5.40625
3778,5.46875
3779,4.75
3780,5.90625
3781,5.21875
3782,6.5625
3783,4.375
3784,6.5
3785,3.953125
3786,5.5
3787,6.78125
3788,4.78125
3789,4.90625
3790,4.125
3791,4.96875
3792,5.25
3793,4.6875
3794,7.09375
3795,6.53125
3796,6.34375
3797,4.5625
3798,6.4375
3799,4.21875
3800,6.3125
3801,6.96875
3802,7.03125
3803,6.1875
3804,4.3125
3805,5.53125
3806,3.15625
3807,4.53125
3808,5.65625
3809,4.53125
3810,6.8125
3811,4.71875
3812,4.875
3813,4.96875
3814,5.21875
3815,6.40625
3816,6.09375
3817,5.09375
3818,5.46875
3819,5.3125
3820,6.25
3821,5.375
3822,5.8125
3823,7.46875
3824,4.6875
3825,5.09375
3826,4.96875
3827,4.625
3828,4.65625
3829,4.875
3830,5.75
3831,5.40625
3832,4.4375
3833,4.59375
3834,5.0625
3835,6.375
3836,5.84375
3837,4.78125
3838,5.28125
3839,5.40625
3840,5.53125
3841,5.1875
3842,5.09375
3843,6.625
3844,5.875
3845,7.59375
3846,5.90625
3847,6.5625
3848,4.28125
3849,6.21875
3850,6.25
3851,6.5625
3852,6.46875
3853,6.125
3854,6.0
3855,4.5625
3856,5.40625
3857,4.3125
3858,5.375
3859,4.09375
3860,6.375
3861,6.09375
3862,5.5625
3863,5.53125
3864,6.65625
3865,6.96875
3866,7.03125
3867,5.4375
3868,5.71875
3869,4.8125
3870,4.0625
3871,5.28125
3872,5.03125
3873,5.1875
3874,7.5625
3875,5.4375
3876,6.71875
3877,5.09375
3878,5.28125
3879,6.3125
3880,4.09375
3881,4.71875
3882,6.0625
3883,6.34375
3884,5.65625
3885,5.71875
3886,5.46875
3887,5.40625
3888,7.4375
3889,4.9375
3890,5.3125
3891,6.5
3892,5.25
3893,5.4375
3894,4.53125
3895,5.6875
3896,4.8125
3897,7.375
3898,6.625
3899,6.5
3900,7.75
3901,5.90625
3902,4.71875
3903,5.8125
3904,5.34375
3905,5.0
3906,4.875
3907,5.71875
3908,6.03125
3909,6.0625
3910,5.40625
3911,5.8125
3912,6.9375
3913,6.03125
3914,4.8125
3915,5.375
3916,5.1875
3917,4.9375
3918,5.0625
3919,4.6875
3920,5.9375
3921,6.15625
3922,4.5
3923,5.21875
3924,5.25
3925,5.125
3926,6.6875
3927,6.1875
3928,5.78125
3929,7.625
3930,5.375
3931,4.90625
3932,5.71875
3933,6.65625
3934,6.625
3935,6.28125
3936,5.46875
3937,5.8125
3938,6.5
3939,6.34375
3940,6.8125
3941,4.03125
3942,4.46875
3943,4.34375
3944,4.28125
3945,6.875
3946,5.4375
3947,5.53125
3948,7.5
3949,5.40625
3950,5.15625
3951,5.71875
3952,7.0
3953,6.4375
3954,6.875
3955,4.3125
3956,4.4375
3957,7.3125
3958,8.0
3959,5.5625
3960,5.1875
3961,5.90625
3962,5.28125
3963,5.625
3964,4.15625
3965,5.6875
3966,4.78125
3967,4.5
3968,5.4375
3969,5.0625
3970,5.15625
3971,5.25
3972,4.46875
3973,5.1875
3974,8.1875
3975,5.4375
3976,5.71875
3977,5.5
3978,6.0625
3979,5.625
3980,5.125
3981,4.90625
3982,6.21875
3983,5.65625
3984,6.59375
3985,5.28125
3986,5.40625
3987,4.875
3988,5.96875
3989,5.1875
3990,5.0
3991,4.28125
3992,6.46875
3993,6.6875
3994,6.0
3995,6.0
3996,6.375
3997,5.28125
3998,5.09375
3999,6.0625
4000,5.46875
4001,6.21875
4002,5.40625
4003,6.59375
4004,4.90625
4005,4.90625
4006,5.9375
4007,5.3125
4008,4.6875
4009,4.5625
4010,6.53125
4011,4.9375
4012,7.375
4013,6.34375
4014,5.3125
4015,5.375
4016,6.28125
4017,6.65625
4018,6.09375
4019,5.4375
4020,5.34375
4021,5.5625
4022,6.1875
4023,6.3125
4024,4.6875
4025,5.53125
4026,4.3125
4027,6.1875
4028,5.625
4029,4.40625
4030,5.09375
4031,4.8125
4032,6.75
4033,4.375
4034,6.25
4035,6.28125
4036,7.21875
4037,7.25
4038,4.59375
4039,5.34375
4040,5.25
4041,6.4375
4042,5.125
4043,5.5
4044,4.9375
4045,5.59375
4046,4.03125
4047,7.0625
4048,7.4375
4049,6.1875
4050,6.125
4051,5.6875
4052,5.96875
4053,8.25
4054,6.84375
4055,5.0625
4056,5.46875
4057,4.75
4058,5.375
4059,6.0
4060,6.96875
4061,5.90625
4062,5.40625
4063,3.84375
4064,4.65625
4065,4.84375
4066,5.25
4067,5.15625
4068,7.125
4069,6.25
4070,5.125
4071,6.1875
4072,4.78125
4073,4.375
4074,6.125
4075,5.3125
4076,6.03125
4077,4.625
4078,4.59375
4079,4.375
4080,6.0625
4081,5.375
4082,5.5
4083,5.21875
4084,5.5
4085,5.90625
4086,5.78125
4087,5.40625
4088,8.1875
4089,4.53125
4090,4.875
4091,6.6875
4092,5.6875
4093,6.09375
4094,5.90625
4095,4.03125
4096,5.78125
4097,6.0
4098,6.34375
4099,5.53125
4100,5.375
4101,6.3125
4102,6.90625
4103,4.34375
4104,4.1875
4105,5.78125
4106,5.125
4107,4.0
4108,5.71875
4109,5.40625
4110,4.65625
4111,5.09375
4112,5.40625
4113,5.96875
4114,4.125
4115,6.125
4116,4.9375
4117,6.15625
4118,6.125
4119,5.875
4120,4.90625
4121,6.125
4122,5.59375
4123,5.15625
4124,5.71875
4125,5.78125
4126,6.96875
4127,4.96875
4128,6.3125
4129,7.15625
4130,4.5625
4131,5.96875
4132,5.59375
4133,5.90625
4134,5.375
4135,4.40625
4136,5.40625
4137,4.0625
4138,4.4375
4139,6.09375
4140,6.125
4141,4.875
4142,6.34375
4143,5.21875
4144,6.34375
4145,5.65625
4146,5.0625
4147,5.59375
4148,6.09375
4149,4.84375
4150,6.1875
4151,6.6875
4152,4.65625
4153,4.8125
4154,5.15625
4155,5.34375
4156,5.15625
4157,6.5625
4158,4.40625
4159,3.671875
4160,6.0
4161,7.25
4162,4.34375
4163,4.125
4164,8.5
4165,5.03125
4166,6.625
4167,4.96875
4168,5.375
4169,6.4375
4170,5.0625
4171,6.21875
4172,7.1875
4173,5.9375
4174,5.9375
4175,4.5625
4176,4.375
4177,4.40625
4178,4.5625
4179,4.75
4180,5.21875
4181,4.84375
4182,5.15625
4183,6.9375
4184,5.5625
4185,4.96875
4186,4.78125
4187,4.71875
4188,6.75
4189,6.25
4190,5.0
4191,5.21875
4192,4.28125
4193,7.03125
4194,5.6875
4195,6.0
4196,6.78125
4197,5.09375
4198,6.0
4199,4.8125
4200,6.3125
4201,6.4375
4202,4.8125
4203,5.9375
4204,4.625
4205,4.9375
4206,4.71875
4207,4.71875
4208,8.25
4209,7.0
4210,4.6875
4211,4.65625
4212,5.03125
4213,6.84375
4214,3.75
4215,5.21875
4216,5.03125
4217,6.09375
4218,6.1875
4219,5.78125
4220,5.4375
4221,5.375
4222,4.15625
4223,7.125
4224,5.5625
4225,7.0
4226,5.40625
4227,4.28125
4228,5.8125
4229,4.5625
4230,6.03125
4231,7.71875
4232,6.46875
4233,6.34375
4234,4.0625
4235,6.15625
4236,5.625
4237,4.0
4238,4.8125
4239,6.25
4240,7.84375
4241,7.375
4242,5.625
4243,4.90625
4244,5.0
4245,5.96875
4246,5.4375
4247,6.5
4248,4.8125
4249,7.09375
4250,5.34375
4251,5.71875
4252,7.21875
4253,4.625
4254,5.65625
4255,4.90625
4256,5.03125
4257,4.96875
4258,6.5
4259,6.21875
4260,4.25
4261,6.4375
4262,5.40625
4263,5.3125
4264,3.796875
4265,5.65625
4266,5.4375
4267,4.25
4268,6.40625
4269,5.375
4270,5.40625
4271,5.03125
4272,6.53125
4273,4.71875
4274,4.5
4275,6.21875
4276,8.0625
4277,5.71875
4278,4.0625
4279,4.8125
4280,8.0625
4281,5.875
4282,4.09375
4283,5.78125
4284,5.5625
4285,4.5625
4286,5.375
4287,4.5625
4288,5.21875
4289,6.125
4290,4.0625
4291,5.71875
4292,4.84375
4293,5.59375
4294,5.78125
4295,5.5
4296,5.78125
4297,5.5625
4298,6.65625
4299,5.3125
4300,5.5625
4301,7.0625
4302,6.5
4303,5.40625
4304,4.28125
4305,7.4375
4306,4.9375
4307,5.125
4308,5.53125
4309,4.4375
4310,5.34375
4311,4.25
4312,5.875
4313,6.09375
4314,4.46875
4315,5.75
4316,4.96875
4317,4.28125
4318,6.59375
4319,4.5
4320,4.3125
4321,5.59375
4322,4.9375
4323,7.96875
4324,6.28125
4325,5.78125
4326,6.53125
4327,4.25
4328,6.9375
4329,4.8125
4330,6.625
4331,5.25
4332,5.5625
4333,6.34375
4334,4.40625
4335,4.5
4336,6.3125
4337,4.84375
4338,6.375
4339,4.78125
4340,6.25
4341,6.25
4342,5.96875
4343,7.0625
4344,4.6875
4345,4.96875
4346,5.25
4347,5.84375
4348,6.28125
4349,5.15625
4350,5.59375
4351,5.15625
4352,4.21875
4353,3.5
4354,5.25
4355,6.34375
4356,4.90625
4357,5.71875
4358,7.6875
4359,4.90625
4360,5.125
4361,4.9375
4362,5.15625
4363,5.21875
4364,3.640625
4365,5.78125
4366,5.1875
4367,5.34375
4368,4.75
4369,4.8125
4370,5.78125
4371,5.25
4372,5.3125
4373,6.15625
4374,5.0
4375,7.84375
4376,3.4375
4377,5.0625
4378,5.84375
4379,4.6875
4380,6.15625
4381,6.6875
4382,3.703125
4383,4.3125
4384,6.09375
4385,5.09375
4386,6.4375
4387,4.40625
4388,5.53125
4389,5.03125
4390,5.21875
4391,5.46875
4392,6.03125
4393,5.03125
4394,4.90625
4395,5.375
4396,6.84375
4397,5.84375
4398,5.375
4399,6.21875
4400,6.09375
4401,5.0625
4402,6.21875
4403,4.25
4404,6.125
4405,6.71875
4406,5.78125
4407,6.3125
4408,7.53125
4409,4.75
4410,6.28125
4411,5.375
4412,5.4375
4413,4.875
4414,4.59375
4415,6.4375
4416,4.5
4417,5.15625
4418,4.65625
4419,5.40625
4420,5.46875
4421,4.90625
4422,5.75
4423,4.75
4424,5.0625
4425,6.03125
4426,5.6875
4427,6.40625
4428,5.59375
4429,7.03125
4430,5.4375
4431,5.1875
4432,5.875
4433,6.25
4434,7.0
4435,5.78125
4436,5.21875
4437,7.90625
4438,5.5
4439,4.5625
4440,4.125
4441,6.65625
4442,5.6875
4443,5.4375
4444,6.90625
4445,4.625
4446,4.84375
4447,6.875
4448,4.0625
4449,6.59375
4450,7.34375
4451,5.75
4452,4.0
4453,6.0625
4454,4.75
4455,6.65625
4456,5.8125
4457,4.0625
4458,5.03125
4459,7.90625
4460,4.65625
4461,4.53125
4462,5.5
4463,7.0
4464,5.375
4465,5.875
4466,6.28125
4467,6.3125
4468,4.21875
4469,6.03125
4470,5.25
4471,6.8125
4472,4.75
4473,6.78125
4474,6.03125
4475,5.21875
4476,4.34375
4477,4.625
4478,5.6875
4479,7.0
4480,5.03125
4481,5.625
4482,6.03125
4483,5.6875
4484,5.09375
4485,4.09375
4486,6.125
4487,5.9375
4488,4.90625
4489,4.875
4490,6.21875
4491,4.40625
4492,4.65625
4493,5.0
4494,4.71875
4495,5.125
4496,4.6875
4497,5.6875
4498,5.9375
4499,4.96875
4500,4.78125
4501,4.625
4502,5.625
4503,5.9375
4504,5.125
4505,6.125
4506,4.34375
4507,6.0
4508,6.15625
4509,5.28125
4510,7.15625
4511,4.09375
4512,4.96875
4513,3.78125
4514,4.5
4515,4.9375
4516,5.59375
4517,5.15625
4518,5.125
4519,5.5
4520,5.65625
4521,6.1875
4522,5.96875
4523,4.78125
4524,5.96875
4525,5.75
4526,5.09375
4527,5.1875
4528,4.6875
4529,5.9375
4530,8.375
4531,5.28125
4532,5.125
4533,5.8125
4534,6.53125
4535,7.875
4536,4.625
4537,5.84375
4538,4.4375
4539,6.84375
4540,5.4375
4541,6.90625
4542,6.03125
4543,4.34375
4544,5.25
4545,4.65625
4546,5.03125
4547,5.5625
4548,6.75
4549,5.5
4550,4.59375
4551,6.25
4552,4.5625
4553,5.03125
4554,6.1875
4555,7.0625
4556,4.78125
4557,5.5625
4558,6.15625
4559,4.8125
4560,5.40625
4561,4.1875
4562,4.8125
4563,6.09375
4564,4.34375
4565,7.75
4566,5.71875
4567,5.53125
4568,5.65625
4569,5.9375
4570,5.53125
4571,5.34375
4572,5.65625
4573,5.46875
4574,6.625
4575,5.75
4576,4.34375
4577,6.84375
4578,5.21875
4579,6.90625
4580,6.21875
4581,6.9375
4582,6.125
4583,4.96875
4584,5.0
4585,5.03125
4586,5.3125
4587,5.75
4588,4.90625
4589,7.1875
4590,4.65625
4591,7.15625
4592,6.53125
4593,5.03125
4594,6.09375
4595,4.34375
4596,4.875
4597,5.4375
4598,5.15625
4599,5.25
4600,5.4375
4601,5.875
4602,5.4375
4603,5.09375
4604,6.5625
4605,5.78125
4606,5.6875
4607,4.71875
4608,5.875
4609,5.4375
4610,6.90625
4611,5.1875
4612,6.28125
4613,7.03125
4614,4.125
4615,5.21875
4616,4.84375
4617,3.484375
4618,5.78125
4619,5.0625
4620,4.8125
4621,5.15625
4622,5.0
4623,5.25
4624,6.59375
4625,6.625
4626,5.25
4627,5.34375
4628,8.1875
4629,5.59375
4630,5.8125
4631,5.375
4632,5.4375
4633,5.1875
4634,5.71875
4635,6.96875
4636,5.5625
4637,6.15625
4638,6.6875
4639,6.59375
4640,7.625
4641,6.4375
4642,4.34375
4643,5.34375
4644,5.96875
4645,4.6875
4646,5.65625
4647,5.34375
4648,4.90625
4649,6.75
4650,5.1875
4651,3.703125
4652,4.875
4653,6.28125
4654,5.1875
4655,4.875
4656,6.21875
4657,5.1875
4658,4.59375
4659,6.8125
4660,5.84375
4661,4.84375
4662,5.625
4663,5.28125
4664,5.84375
4665,7.28125
4666,6.46875
4667,5.25
4668,5.6875
4669,5.59375
4670,5.71875
4671,4.59375
4672,6.90625
4673,5.53125
4674,4.84375
4675,4.46875
4676,6.5625
4677,4.28125
4678,5.96875
4679,6.3125
4680,4.65625
4681,5.1875
4682,6.40625
4683,5.53125
4684,4.75
4685,4.375
4686,5.53125
4687,3.875
4688,5.0625
4689,6.0
4690,4.28125
4691,5.3125
4692,6.90625
4693,6.5
4694,4.96875
4695,5.375
4696,5.46875
4697,5.59375
4698,5.90625
4699,3.953125
4700,5.09375
4701,4.15625
4702,5.65625
4703,5.96875
4704,6.8125
4705,4.96875
4706,4.46875
4707,4.9375
4708,5.34375
4709,4.84375
4710,5.59375
4711,5.5625
4712,4.875
4713,5.375
4714,6.1875
4715,4.59375
4716,5.34375
4717,4.6875
4718,5.0
4719,5.4375
4720,4.8125
4721,5.0625
4722,5.03125
4723,4.40625
4724,4.9375
4725,6.09375
4726,5.53125
4727,5.5
4728,6.71875
4729,5.59375
4730,4.25
4731,5.3125
4732,4.09375
4733,4.5
4734,6.3125
4735,5.5625
4736,5.4375
4737,7.5625
4738,5.03125
4739,4.46875
4740,4.71875
4741,4.71875
4742,4.8125
4743,5.6875
4744,5.8125
4745,4.625
4746,5.15625
4747,6.25
4748,6.21875
4749,5.34375
4750,4.96875
4751,4.9375
4752,5.71875
4753,3.4375
4754,5.96875
4755,4.40625
4756,5.0625
4757,6.125
4758,5.25
4759,4.375
4760,6.5625
4761,4.03125
4762,5.5
4763,5.125
4764,5.90625
4765,6.9375
4766,6.1875
4767,4.9375
4768,5.1875
4769,4.34375
4770,5.46875
4771,6.53125
4772,6.34375
4773,3.921875
4774,6.0
4775,7.5
4776,8.1875
4777,3.625
4778,4.8125
4779,4.5625
4780,4.75
4781,4.9375
4782,7.46875
4783,6.59375
4784,6.28125
4785,3.453125
4786,5.03125
4787,4.34375
4788,5.125
4789,5.78125
4790,7.3125
4791,5.28125
4792,5.96875
4793,4.5625
4794,5.28125
4795,4.1875
4796,5.09375
4797,4.96875
4798,7.4375
4799,6.78125
4800,5.0625
4801,4.65625
4802,4.71875
4803,4.8125
4804,4.65625
4805,3.796875
4806,4.84375
4807,5.3125
4808,4.1875
4809,4.5
4810,4.90625
4811,4.375
4812,5.125
4813,5.78125
4814,6.125
4815,4.375
4816,4.34375
4817,7.84375
4818,6.0625
4819,5.53125
4820,5.90625
4821,4.375
4822,5.9375
4823,5.84375
4824,4.4375
4825,5.125
4826,5.375
4827,6.65625
4828,5.65625
4829,5.78125
4830,4.90625
4831,5.40625
4832,7.15625
4833,6.15625
4834,4.75
4835,4.4375
4836,4.59375
4837,4.71875
4838,5.78125
4839,6.28125
4840,5.03125
4841,5.1875
4842,5.59375
4843,5.40625
4844,5.75
4845,6.1875
4846,5.3125
4847,4.90625
4848,5.875
4849,5.4375
4850,5.03125
4851,4.4375
4852,5.28125
4853,5.5625
4854,5.4375
4855,5.34375
4856,4.71875
4857,4.71875
4858,4.125
4859,7.625
4860,6.09375
4861,4.65625
4862,5.90625
4863,4.4375
4864,5.40625
4865,4.75
4866,5.875
4867,5.125
4868,5.25
4869,5.9375
4870,6.3125
4871,7.0
4872,5.25
4873,5.09375
4874,6.5
4875,5.15625
4876,3.375
4877,3.953125
4878,5.3125
4879,4.5625
4880,4.78125
4881,5.4375
4882,5.3125
4883,3.953125
4884,5.375
4885,4.25
4886,6.21875
4887,4.40625
4888,6.0
4889,4.9375
4890,4.5
4891,5.5625
4892,5.9375
4893,5.09375
4894,3.953125
4895,5.8125
4896,5.3125
4897,6.0625
4898,4.71875
4899,5.1875
4900,5.125
4901,6.625
4902,6.0
4903,5.0625
4904,5.5625
4905,5.25
4906,5.4375
4907,5.875
4908,4.6875
4909,4.75
4910,4.84375
4911,4.84375
4912,5.1875
4913,4.90625
4914,4.65625
4915,4.5625
4916,6.125
4917,5.8125
4918,4.8125
4919,4.8125
4920,7.0
4921,5.59375
4922,5.75
4923,4.375
4924,5.46875
4925,6.21875
4926,4.8125
4927,4.3125
4928,5.0
4929,5.25
4930,6.21875
4931,4.09375
4932,7.0625
4933,5.6875
4934,4.78125
4935,5.3125
4936,4.5
4937,4.40625
4938,6.5625
4939,5.34375
4940,4.03125
4941,7.40625
4942,7.28125
4943,4.4375
4944,4.03125
4945,6.1875
4946,4.875
4947,4.5
4948,5.96875
4949,5.8125
4950,5.59375
4951,5.875
4952,6.46875
4953,6.40625
4954,5.59375
4955,4.125
4956,5.78125
4957,5.5625
4958,5.28125
4959,6.5
4960,4.875
4961,4.5625
4962,5.1875
4963,4.75
4964,4.78125
4965,4.0625
4966,3.890625
4967,5.875
4968,4.5
4969,6.40625
4970,4.21875
4971,4.9375
4972,5.03125
4973,4.0625
4974,4.46875
4975,6.46875
4976,4.65625
4977,5.65625
4978,6.46875
4979,6.59375
4980,5.375
4981,4.375
4982,4.5
4983,5.59375
4984,5.3125
4985,6.03125
4986,4.84375
4987,5.625
4988,6.46875
4989,6.0
4990,5.25
4991,4.34375
4992,7.875
4993,5.40625
4994,6.40625
4995,4.3125
4996,5.8125
4997,6.6875
4998,4.75
4999,5.90625
5000,4.40625
5001,4.125
5002,4.8125
5003,5.90625
5004,6.40625
5005,4.90625
5006,4.96875
5007,4.8125
5008,5.4375
5009,6.5
5010,4.96875
5011,4.28125
5012,4.1875
5013,4.84375
5014,6.1875
5015,5.4375
5016,4.8125
5017,5.625
5018,5.03125
5019,5.15625
5020,4.84375
5021,4.75
5022,3.859375
5023,4.5625
5024,4.6875
5025,5.59375
5026,4.84375
5027,5.125
5028,4.40625
5029,6.0
5030,8.1875
5031,6.375
5032,7.375
5033,4.625
5034,3.953125
5035,4.84375
5036,5.3125
5037,6.03125
5038,4.8125
5039,5.625
5040,5.1875
5041,5.8125
5042,6.28125
5043,3.84375
5044,5.71875
5045,4.0625
5046,4.46875
5047,7.53125
5048,5.21875
5049,4.8125
5050,5.03125
5051,4.34375
5052,3.96875
5053,5.3125
5054,6.53125
5055,3.8125
5056,6.625
5057,5.375
5058,5.6875
5059,4.625
5060,5.875
5061,5.84375
5062,4.84375
5063,6.25
5064,4.875
5065,4.25
5066,4.90625
5067,3.96875
5068,5.46875
5069,5.59375
5070,5.4375
5071,3.71875
5072,5.75
5073,4.5
5074,4.15625
5075,4.96875
5076,5.28125
5077,5.6875
5078,7.125
5079,5.53125
5080,4.28125
5081,5.75
5082,7.0625
5083,5.4375
5084,3.890625
5085,5.6875
5086,5.5625
5087,4.625
5088,5.25
5089,4.8125
5090,5.0625
5091,5.0
5092,4.8125
5093,5.75
5094,5.0
5095,3.859375
5096,6.03125
5097,4.65625
5098,5.625
5099,7.15625
5100,5.875
5101,5.125
5102,6.25
5103,4.03125
5104,5.03125
5105,4.0625
5106,6.0625
5107,5.84375
5108,4.125
5109,4.71875
5110,5.875
5111,5.34375
5112,6.53125
5113,4.03125
5114,6.3125
5115,6.59375
5116,5.5625
5117,5.25
5118,4.90625
5119,5.0625
5120,6.0
5121,3.96875
5122,4.53125
5123,6.8125
5124,7.1875
5125,4.0625
5126,4.84375
5127,4.90625
5128,7.21875
5129,7.125
5130,7.5
5131,5.28125
5132,5.09375
5133,4.78125
5134,5.4375
5135,5.15625
5136,4.1875
5137,5.71875
5138,4.65625
5139,5.25
5140,4.78125
5141,4.40625
5142,4.625
5143,3.984375
5144,5.15625
5145,7.53125
5146,6.46875
5147,5.0625
5148,6.96875
5149,6.03125
5150,6.5
5151,6.21875
5152,5.65625
5153,4.65625
5154,6.46875
5155,6.9375
5156,7.0625
5157,4.1875
5158,5.375
5159,6.0625
5160,6.5
5161,5.4375
5162,6.28125
5163,5.875
5164,5.21875
5165,5.0
5166,6.1875
5167,5.53125
5168,6.5625
5169,5.1875
5170,3.59375
5171,4.8125
5172,4.96875
5173,5.53125
5174,4.625
5175,5.53125
5176,4.65625
5177,4.8125
5178,5.0625
5179,5.46875
5180,5.625
5181,4.6875
5182,4.78125
5183,5.0
5184,3.453125
5185,5.03125
5186,6.0625
5187,6.6875
5188,5.59375
5189,4.3125
5190,6.84375
5191,5.5
5192,6.5
5193,6.59375
5194,4.84375
5195,7.40625
5196,5.4375
5197,7.625
5198,6.5625
5199,5.84375
5200,5.46875
5201,5.40625
5202,4.03125
5203,6.15625
5204,4.90625
5205,7.0625
5206,5.59375
5207,6.15625
5208,4.6875
5209,4.78125
5210,5.34375
5211,4.625
5212,4.28125
5213,4.53125
5214,5.34375
5215,6.0
5216,4.90625
5217,5.1875
5218,6.40625
5219,4.9375
5220,5.3125
5221,5.84375
5222,5.3125
5223,6.84375
5224,6.4375
5225,7.53125
5226,5.34375
5227,7.40625
5228,4.375
5229,4.125
5230,5.71875
5231,4.90625
5232,5.59375
5233,6.4375
5234,5.40625
5235,5.21875
5236,5.96875
5237,5.1875
5238,3.921875
5239,5.78125
5240,5.15625
5241,5.8125
5242,4.9375
5243,5.34375
5244,6.6875
5245,4.4375
5246,5.125
5247,4.96875
5248,4.5625
5249,4.03125
5250,7.90625
5251,6.53125
5252,4.375
5253,4.96875
5254,5.28125
5255,6.5
5256,4.96875
5257,5.25
5258,5.15625
5259,6.3125
5260,5.15625
5261,4.8125
5262,4.25
5263,5.03125
5264,3.703125
5265,4.375
5266,4.28125
5267,4.96875
5268,5.5
5269,5.375
5270,6.5625
5271,5.3125
5272,4.0625
5273,5.90625
5274,5.78125
5275,4.03125
5276,4.75
5277,5.9375
5278,5.15625
5279,5.5
5280,6.4375
5281,6.6875
5282,5.1875
5283,5.5625
5284,5.46875
5285,5.46875
5286,4.59375
5287,5.15625
5288,5.53125
5289,5.625
5290,5.15625
5291,5.3125
5292,5.5625
5293,5.34375
5294,4.71875
5295,5.96875
5296,7.1875
5297,6.09375
5298,6.53125
5299,6.1875
5300,4.96875
5301,4.6875
5302,3.96875
5303,5.125
5304,4.40625
5305,4.40625
5306,4.6875
5307,4.1875
5308,5.34375
5309,4.9375
5310,4.15625
5311,3.6875
5312,3.90625
5313,4.5625
5314,6.21875
5315,6.21875
5316,6.46875
5317,4.09375
5318,6.65625
5319,4.5625
5320,5.71875
5321,5.3125
5322,6.28125
5323,7.0
5324,5.71875
5325,5.125
5326,4.6875
5327,4.375
5328,5.71875
5329,5.53125
5330,6.375
5331,5.46875
5332,5.1875
5333,4.625
5334,5.96875
5335,6.71875
5336,4.96875
5337,5.15625
5338,4.71875
5339,6.625
5340,6.28125
5341,5.75
5342,5.90625
5343,5.125
5344,7.09375
5345,4.5
5346,5.59375
5347,4.59375
5348,4.375
5349,4.8125
5350,3.96875
5351,4.21875
5352,4.1875
5353,5.96875
5354,5.21875
5355,4.5625
5356,4.90625
5357,6.96875
5358,4.375
5359,6.4375
5360,5.0
5361,6.4375
5362,4.5625
5363,4.875
5364,5.4375
5365,5.15625
5366,4.53125
5367,4.90625
5368,4.1875
5369,5.875
5370,4.65625
5371,5.15625
5372,4.6875
5373,5.5
5374,4.625
5375,5.84375
5376,5.5625
5377,4.59375
5378,5.40625
5379,3.71875
5380,4.625
5381,4.5625
5382,5.375
5383,4.75
5384,4.84375
5385,5.5625
5386,5.625
5387,5.65625
5388,4.46875
5389,4.90625
5390,4.84375
5391,6.9375
5392,3.671875
5393,4.8125
5394,4.84375
5395,4.84375
5396,6.1875
5397,4.4375
5398,5.4375
5399,4.46875
5400,4.78125
5401,5.625
5402,4.78125
5403,6.1875
5404,5.0625
5405,5.8125
5406,5.625
5407,4.1875
5408,5.65625
5409,4.75
5410,4.96875
5411,5.53125
5412,6.9375
5413,4.65625
5414,4.75
5415,5.125
5416,3.875
5417,6.1875
5418,4.9375
5419,5.75
5420,4.4375
5421,6.0625
5422,5.28125
5423,5.0625
5424,5.28125
5425,5.21875
5426,5.625
5427,3.625
5428,5.5
5429,4.5625
5430,6.625
5431,5.8125
5432,4.71875
5433,5.46875
5434,6.4375
5435,6.4375
5436,4.21875
5437,4.375
5438,3.5625
5439,5.40625
5440,5.09375
5441,5.40625
5442,6.4375
5443,5.03125
5444,5.6875
5445,6.09375
5446,4.75
5447,5.9375
5448,5.0625
5449,5.46875
5450,4.5625
5451,6.4375
5452,5.59375
5453,4.96875
5454,6.46875
5455,5.78125
5456,6.0
5457,4.15625
5458,8.0625
5459,4.53125
5460,4.65625
5461,6.5625
5462,5.09375
5463,5.375
5464,4.375
5465,5.46875
5466,6.96875
5467,3.90625
5468,4.84375
5469,5.25
5470,5.5625
5471,4.8125
5472,4.28125
5473,4.75
5474,6.1875
5475,5.5
5476,5.1875
5477,6.21875
5478,6.125
5479,5.96875
5480,5.40625
5481,4.40625
5482,5.0625
5483,5.3125
5484,5.21875
5485,6.15625
5486,7.84375
5487,5.1875
5488,4.84375
5489,6.09375
5490,4.875
5491,4.34375
5492,5.375
5493,4.90625
5494,6.5
5495,5.3125
5496,5.53125
5497,6.28125
5498,5.96875
5499,6.9375
5500,6.03125
5501,4.125
5502,6.0625
5503,4.84375
5504,5.1875
5505,5.40625
5506,6.15625
5507,7.21875
5508,6.75
5509,5.28125
5510,5.25
5511,4.78125
5512,5.0625
5513,5.71875
5514,6.1875
5515,5.125
5516,7.0625
5517,5.78125
5518,4.125
5519,3.9375
5520,6.5
5521,4.65625
5522,5.71875
5523,5.59375
5524,5.46875
5525,4.84375
5526,6.0
5527,5.875
5528,5.96875
5529,4.3125
5530,5.375
5531,4.46875
5532,6.21875
5533,5.125
5534,5.96875
5535,7.15625
5536,5.375
5537,4.78125
5538,6.875
5539,4.28125
5540,6.03125
5541,5.5
5542,5.625
5543,4.09375
5544,4.1875
5545,4.5
5546,5.5625
5547,4.3125
5548,4.75
5549,4.875
5550,5.21875
5551,4.53125
5552,4.90625
5553,5.96875
5554,6.03125
5555,7.5625
5556,3.546875
5557,5.59375
5558,4.90625
5559,6.21875
5560,5.0625
5561,5.25
5562,4.9375
5563,4.625
5564,5.375
5565,4.0
5566,6.96875
5567,6.03125
5568,5.8125
5569,4.375
5570,4.90625
5571,5.5
5572,4.59375
