step,train_loss
3999,11.4375
4000,10.625
4001,12.375
4002,9.875
4003,12.1875
4004,8.625
4005,9.0
4006,11.0
4007,11.125
4008,9.25
4009,9.5
4010,13.0
4011,9.25
4012,13.25
4013,11.875
4014,9.3125
4015,11.75
4016,11.1875
4017,13.4375
4018,10.5
4019,10.8125
4020,10.375
4021,10.0
4022,12.0
4023,11.6875
4024,8.75
4025,10.125
4026,8.5625
4027,11.625
4028,11.0
4029,9.0625
4030,11.625
4031,10.75
4032,12.875
4033,8.0
4034,11.75
4035,12.75
4036,12.375
4037,14.0
4038,9.25
4039,10.875
4040,9.875
4041,11.6875
4042,11.125
4043,10.5625
4044,10.125
4045,10.625
4046,7.4375
4047,12.9375
4048,13.25
4049,11.75
4050,10.875
4051,10.375
4052,12.5
4053,14.5625
4054,13.0
4055,11.0625
4056,11.25
4057,10.5625
4058,10.5
4059,11.25
4060,12.25
4061,10.625
4062,11.25
4063,7.25
4064,10.0
4065,8.75
4066,9.625
4067,10.0
4068,12.875
4069,12.3125
4070,9.4375
4071,12.375
4072,9.1875
4073,8.3125
4074,10.875
4075,10.875
4076,10.3125
4077,8.875
4078,8.875
4079,9.8125
4080,12.0
4081,11.625
4082,10.5
4083,10.75
4084,11.625
4085,11.25
4086,10.25
4087,10.6875
4088,14.875
4089,10.8125
4090,10.5
4091,12.0
4092,12.375
4093,12.625
4094,10.25
4095,8.25
4096,10.0625
4097,11.125
4098,12.625
4099,11.0
4100,10.5
4101,11.75
4102,12.9375
4103,8.375
4104,8.375
4105,11.625
4106,9.5
4107,7.5
4108,11.5625
4109,10.6875
4110,9.4375
4111,8.375
4112,9.375
4113,13.125
4114,7.5625
4115,11.625
4116,11.25
4117,11.4375
4118,10.6875
4119,12.1875
4120,10.875
4121,10.75
4122,9.75
4123,9.375
4124,10.25
4125,10.875
4126,11.875
4127,8.25
4128,12.25
4129,13.0
4130,8.125
4131,11.375
4132,12.1875
4133,11.1875
4134,10.0
4135,8.75
4136,10.625
4137,8.1875
4138,10.25
4139,12.125
4140,10.625
4141,10.375
4142,11.875
4143,10.0
4144,12.25
4145,10.0625
4146,10.4375
4147,11.4375
4148,11.875
4149,9.125
4150,11.9375
4151,11.1875
4152,8.9375
4153,9.625
4154,9.1875
4155,10.625
4156,9.875
4157,12.75
4158,8.0625
4159,7.15625
4160,10.875
4161,13.6875
4162,7.75
4163,8.375
4164,14.75
4165,8.875
4166,12.0
4167,8.6875
4168,11.0
4169,10.875
4170,9.0
4171,12.0
4172,13.0625
4173,11.375
4174,11.375
4175,8.875
4176,9.875
4177,9.375
4178,8.375
4179,9.5
4180,10.9375
4181,10.4375
4182,10.625
4183,12.375
4184,11.4375
4185,9.875
4186,9.375
4187,8.75
4188,12.875
4189,12.125
4190,9.125
4191,10.5
4192,9.75
4193,13.5
4194,11.0
4195,11.5
4196,12.8125
4197,10.75
4198,11.0
4199,9.0
4200,12.1875
4201,11.6875
4202,9.5
4203,11.625
4204,10.0
4205,10.1875
4206,7.8125
4207,9.75
4208,13.25
4209,13.0
4210,9.375
4211,10.125
4212,10.6875
4213,12.125
4214,9.0
4215,10.625
4216,10.75
4217,12.375
4218,12.125
4219,11.625
4220,11.125
4221,10.6875
4222,7.9375
4223,12.125
4224,11.75
4225,12.6875
4226,9.75
4227,8.125
4228,12.3125
4229,8.875
4230,12.25
4231,13.375
4232,11.75
4233,11.0
4234,7.875
4235,12.5
4236,11.25
4237,7.78125
4238,9.125
4239,12.25
4240,13.5
4241,13.375
4242,10.625
4243,9.875
4244,8.875
4245,11.75
4246,11.4375
4247,12.5
4248,9.125
4249,11.9375
4250,9.8125
4251,11.6875
4252,13.5
4253,10.4375
4254,11.1875
4255,9.875
4256,10.125
4257,11.5
4258,12.5
4259,11.75
4260,9.125
4261,13.25
4262,10.5625
4263,9.75
4264,7.21875
4265,12.125
4266,11.375
4267,10.125
4268,11.5
4269,10.875
4270,9.75
4271,10.4375
4272,11.625
4273,11.25
4274,8.0
4275,11.625
4276,14.5
4277,11.125
4278,8.0
4279,8.75
4280,14.9375
4281,11.75
4282,7.71875
4283,11.25
4284,11.375
4285,7.625
4286,11.625
4287,10.25
4288,9.625
4289,12.125
4290,8.0
4291,11.875
4292,11.0
4293,10.8125
4294,11.875
4295,11.0
4296,11.125
4297,11.75
4298,11.0625
4299,11.1875
4300,12.125
4301,13.75
4302,12.5
4303,11.5
4304,7.625
4305,13.4375
4306,8.5
4307,10.75
4308,11.0
4309,10.25
4310,11.0625
4311,8.5625
4312,10.125
4313,11.625
4314,9.25
4315,10.5
4316,10.9375
4317,10.0625
4318,12.125
4319,8.875
4320,9.25
4321,10.6875
4322,9.5
4323,13.6875
4324,13.0
4325,11.1875
4326,11.75
4327,9.75
4328,13.25
4329,9.3125
4330,12.0625
4331,11.0
4332,9.625
4333,12.0
4334,10.3125
4335,10.125
4336,11.125
4337,9.1875
4338,12.5
4339,9.3125
4340,11.625
4341,12.375
4342,11.25
4343,13.0
4344,9.4375
4345,10.25
4346,10.0
4347,11.625
4348,12.0
4349,10.625
4350,10.75
4351,11.75
4352,8.75
4353,7.1875
4354,9.25
4355,11.5
4356,10.125
4357,11.5
4358,11.875
4359,9.375
4360,10.25
4361,8.8125
4362,9.9375
4363,9.375
4364,6.6875
4365,11.625
4366,9.125
4367,9.625
4368,10.5
4369,10.25
4370,11.5
4371,11.375
4372,10.5
4373,11.625
4374,10.875
4375,13.875
4376,6.9375
4377,8.875
4378,10.375
4379,9.9375
4380,11.4375
4381,12.875
4382,9.9375
4383,7.34375
4384,10.75
4385,9.4375
4386,11.5625
4387,8.75
4388,10.75
4389,9.75
4390,10.25
4391,10.875
4392,10.25
4393,9.5
4394,10.5625
4395,10.8125
4396,12.125
4397,11.625
4398,10.25
4399,12.25
4400,11.8125
4401,9.0
4402,12.5625
4403,9.25
4404,11.3125
4405,12.9375
4406,11.3125
4407,12.125
4408,13.125
4409,9.625
4410,11.75
4411,9.75
4412,10.625
4413,9.0
4414,9.625
4415,12.25
4416,8.3125
4417,10.3125
4418,10.3125
4419,10.8125
4420,11.5
4421,8.6875
4422,11.0625
4423,11.0
4424,10.25
4425,11.0
4426,11.25
4427,11.8125
4428,11.75
4429,13.375
4430,11.125
4431,8.875
4432,11.125
4433,11.75
4434,12.125
4435,10.375
4436,10.5
4437,13.5
4438,9.75
4439,9.4375
4440,10.25
4441,12.25
4442,11.5
4443,10.0
4444,13.375
4445,9.4375
4446,9.9375
4447,14.0
4448,8.125
4449,12.125
4450,12.625
4451,10.125
4452,8.0
4453,11.625
4454,8.375
4455,11.4375
4456,12.25
4457,8.4375
4458,8.875
4459,13.75
4460,10.75
4461,8.375
4462,11.6875
4463,11.875
4464,10.75
4465,12.125
4466,12.3125
4467,13.5625
4468,8.6875
4469,11.75
4470,11.125
4471,13.5
4472,8.25
4473,12.6875
4474,11.5
4475,11.4375
4476,9.5
4477,9.875
4478,11.0
4479,12.0
4480,11.375
4481,11.0
4482,10.125
4483,11.5
4484,10.625
4485,8.3125
4486,12.875
4487,11.375
4488,9.25
4489,9.8125
4490,12.1875
4491,7.96875
4492,9.3125
4493,9.875
4494,9.5
4495,10.875
4496,8.25
4497,11.625
4498,11.875
4499,10.3125
4500,10.25
4501,9.75
4502,11.0625
4503,11.6875
4504,10.5
4505,11.0
4506,10.0
4507,12.125
4508,12.125
4509,9.75
4510,12.875
4511,9.625
4512,9.25
4513,9.25
4514,8.5
4515,11.0
4516,11.625
4517,11.625
4518,9.5
4519,10.875
4520,9.875
4521,12.1875
4522,11.25
4523,10.0625
4524,10.5
4525,11.6875
4526,11.4375
4527,9.375
4528,10.4375
4529,12.125
4530,14.4375
4531,9.9375
4532,10.6875
4533,11.375
4534,11.0
4535,14.0
4536,10.875
4537,10.9375
4538,8.5625
4539,12.75
4540,11.6875
4541,12.875
4542,12.625
4543,8.625
4544,11.0
4545,9.4375
4546,11.0
4547,11.0
4548,12.875
4549,10.875
4550,8.25
4551,11.4375
4552,10.625
4553,9.0
4554,11.75
4555,12.25
4556,10.0
4557,11.8125
4558,11.375
4559,10.125
4560,10.625
4561,7.90625
4562,10.0625
4563,12.1875
4564,10.0
4565,14.9375
4566,12.625
4567,10.9375
4568,10.875
4569,10.25
4570,9.75
4571,11.0
4572,10.875
4573,10.0
4574,12.625
4575,11.6875
4576,10.25
4577,11.875
4578,10.625
4579,13.75
4580,12.0625
4581,12.75
4582,10.875
4583,11.4375
4584,11.125
4585,11.25
4586,9.0
4587,11.5
4588,8.625
4589,13.3125
4590,10.5625
4591,13.0
4592,11.875
4593,9.625
4594,11.25
4595,9.3125
4596,10.0
4597,12.125
4598,10.5625
4599,9.5
4600,10.1875
4601,11.625
4602,11.0
4603,10.125
4604,13.625
4605,11.5
4606,12.375
4607,9.75
4608,12.4375
4609,9.9375
4610,13.125
4611,10.3125
4612,11.375
4613,13.375
4614,7.625
4615,9.5
4616,9.625
4617,6.75
4618,11.0
4619,10.0625
4620,8.625
4621,9.5625
4622,10.25
4623,11.0
4624,12.9375
4625,12.125
4626,10.6875
4627,11.25
4628,14.625
4629,10.375
4630,11.75
4631,10.375
4632,9.625
4633,9.6875
4634,12.0
4635,12.625
4636,9.6875
4637,12.3125
4638,11.875
4639,13.0
4640,13.5
4641,13.375
4642,10.5625
4643,11.125
4644,10.375
4645,8.75
4646,10.875
4647,10.375
4648,10.125
4649,12.75
4650,10.375
4651,9.1875
4652,9.6875
4653,11.5625
4654,9.375
4655,9.0625
4656,11.375
4657,10.5
4658,10.75
4659,12.3125
4660,11.625
4661,10.5
4662,11.375
4663,10.0
4664,10.25
4665,12.6875
4666,12.6875
4667,9.875
4668,11.0
4669,10.375
4670,11.5
4671,10.375
4672,12.5
4673,11.875
4674,9.625
4675,8.625
4676,13.25
4677,9.125
4678,12.3125
4679,13.0
4680,9.375
4681,9.8125
4682,11.875
4683,10.75
4684,9.5
4685,9.875
4686,11.0
4687,9.0
4688,11.9375
4689,10.75
4690,7.96875
4691,11.25
4692,12.875
4693,12.125
4694,10.375
4695,11.0
4696,10.5625
4697,11.625
4698,11.5
4699,9.25
4700,9.5
4701,9.625
4702,10.25
4703,11.25
4704,13.125
4705,8.875
4706,9.875
4707,10.625
4708,10.0
4709,9.125
4710,11.0625
4711,11.0
4712,10.0625
4713,11.25
4714,11.375
4715,8.0625
4716,10.625
4717,8.875
4718,9.125
4719,9.5
4720,9.0
4721,9.375
4722,12.0
4723,8.375
4724,10.8125
4725,11.0625
4726,10.875
4727,10.875
4728,12.875
4729,10.375
4730,10.25
4731,10.625
4732,7.875
4733,9.75
4734,12.25
4735,10.25
4736,11.25
4737,13.25
4738,11.0
4739,7.78125
4740,9.125
4741,10.5
4742,9.5
4743,10.4375
4744,10.125
4745,8.8125
4746,10.375
4747,12.125
4748,11.875
4749,10.625
4750,10.5
4751,9.375
4752,11.625
4753,6.6875
4754,11.375
4755,8.1875
4756,10.9375
4757,11.875
4758,10.25
4759,8.375
4760,13.0
4761,7.59375
4762,11.0
4763,8.875
4764,10.6875
4765,13.875
4766,12.5625
4767,9.9375
4768,8.5625
4769,8.6875
4770,11.625
4771,11.6875
4772,11.75
4773,7.59375
4774,12.125
4775,13.625
4776,15.125
4777,8.0625
4778,9.625
4779,9.0
4780,9.375
4781,10.5625
4782,14.0
4783,12.875
4784,12.0
4785,6.8125
4786,10.1875
4787,7.8125
4788,11.625
4789,11.625
4790,13.125
4791,10.9375
4792,11.75
4793,8.75
4794,10.6875
4795,9.125
4796,9.625
4797,8.3125
4798,13.125
4799,13.5
4800,9.625
4801,8.75
4802,8.625
4803,9.625
4804,10.5
4805,9.0
4806,8.25
4807,11.625
4808,9.0625
4809,9.6875
4810,10.375
4811,9.75
4812,10.125
4813,10.5
4814,12.3125
4815,10.125
4816,10.0
4817,13.5625
4818,11.9375
4819,10.6875
4820,12.625
4821,8.5
4822,11.875
4823,10.1875
4824,10.5
4825,10.625
4826,9.5
4827,12.4375
4828,11.25
4829,11.25
4830,9.875
4831,10.5
4832,12.25
4833,12.125
4834,9.0
4835,9.75
4836,8.875
4837,9.3125
4838,11.375
4839,11.625
4840,10.5625
4841,11.4375
4842,11.5
4843,12.1875
4844,10.875
4845,12.75
4846,10.5
4847,9.9375
4848,11.25
4849,10.25
4850,10.25
4851,8.0
4852,9.0625
4853,10.25
4854,10.375
4855,10.875
4856,8.5
4857,10.0625
4858,7.4375
4859,13.75
4860,11.25
4861,10.875
4862,10.9375
4863,10.375
4864,10.125
4865,9.5625
4866,12.1875
4867,10.875
4868,9.75
4869,10.5625
4870,12.0625
4871,12.75
4872,10.5
4873,10.875
4874,11.4375
4875,10.3125
4876,6.53125
4877,7.6875
4878,8.9375
4879,8.375
4880,10.75
4881,11.1875
4882,10.25
4883,7.28125
4884,10.875
4885,8.125
4886,11.3125
4887,8.25
4888,12.1875
4889,11.0
4890,9.3125
4891,11.0
4892,11.5
4893,9.75
4894,9.8125
4895,11.0
4896,10.125
4897,12.125
4898,10.125
4899,9.875
4900,11.125
4901,12.625
4902,12.0625
4903,10.9375
4904,12.125
4905,10.375
4906,9.0
4907,12.125
4908,8.625
4909,9.5625
4910,9.375
4911,9.25
4912,8.625
4913,8.75
4914,8.5
4915,9.125
4916,11.875
4917,11.0
4918,10.0625
4919,9.5
4920,13.125
4921,10.125
4922,11.25
4923,8.125
4924,10.875
4925,12.375
4926,10.0
4927,10.6875
4928,10.625
4929,11.25
4930,12.125
4931,8.125
4932,13.75
4933,10.3125
4934,9.875
4935,11.0625
4936,8.0
4937,10.625
4938,12.5
4939,9.625
4940,9.125
4941,13.75
4942,13.5
4943,8.1875
4944,8.4375
4945,11.625
4946,10.3125
4947,10.0
4948,11.875
4949,11.375
4950,11.625
4951,10.875
4952,12.0
4953,12.6875
4954,11.1875
4955,9.75
4956,12.1875
4957,11.0
4958,9.4375
4959,12.375
4960,9.25
4961,9.4375
4962,11.625
4963,8.625
4964,8.8125
4965,7.625
4966,7.875
4967,11.75
4968,9.8125
4969,11.9375
4970,8.0625
4971,9.5
4972,9.4375
4973,8.125
4974,8.375
4975,11.625
4976,10.125
4977,11.6875
4978,11.625
4979,12.375
4980,9.5
4981,8.875
4982,8.75
4983,10.375
4984,9.875
4985,11.625
4986,9.375
4987,12.125
4988,11.625
4989,11.875
4990,11.0
4991,8.0
4992,13.5625
4993,11.375
4994,12.875
4995,9.25
4996,11.625
4997,12.0
4998,8.375
4999,10.875
5000,9.75
5001,9.75
5002,10.25
5003,12.0625
5004,12.125
5005,8.5
5006,10.625
5007,9.875
5008,11.3125
5009,11.75
5010,9.75
5011,8.25
5012,10.125
5013,8.5
5014,11.8125
5015,10.8125
5016,10.375
5017,11.1875
5018,9.4375
5019,9.4375
5020,9.5
5021,10.3125
5022,7.875
5023,10.5
5024,9.75
5025,10.375
5026,8.375
5027,10.375
5028,11.0
5029,12.125
5030,14.0
5031,12.0
5032,13.25
5033,9.125
5034,7.0625
5035,9.375
5036,9.5625
5037,11.875
5038,10.0
5039,10.0625
5040,10.375
5041,11.75
5042,10.8125
5043,8.875
5044,10.6875
5045,7.625
5046,9.625
5047,12.75
5048,9.625
5049,10.3125
5050,10.6875
5051,8.9375
5052,7.5
5053,10.125
5054,12.75
5055,10.0
5056,11.625
5057,10.625
5058,10.9375
5059,8.625
5060,11.5
5061,11.125
5062,9.25
5063,11.25
5064,9.375
5065,9.5625
5066,9.625
5067,7.375
5068,10.3125
5069,11.5
5070,11.0
5071,7.5625
5072,10.375
5073,7.875
5074,7.5625
5075,10.6875
5076,10.5
5077,10.4375
5078,13.625
5079,11.0
5080,8.625
5081,11.5
5082,13.5
5083,11.25
5084,7.78125
5085,11.25
5086,11.5
5087,10.25
5088,10.3125
5089,10.1875
5090,9.1875
5091,10.0
5092,10.625
5093,11.875
5094,10.625
5095,8.0
5096,11.625
5097,8.75
5098,10.125
5099,13.25
5100,11.875
5101,11.125
5102,12.4375
5103,8.5
5104,11.1875
5105,7.46875
5106,11.9375
5107,11.75
5108,8.5
5109,10.25
5110,10.0
5111,9.5625
5112,12.0
5113,8.75
5114,11.875
5115,12.875
5116,12.0
5117,10.4375
5118,10.0
5119,9.5
5120,12.0
5121,7.53125
5122,8.375
5123,11.75
5124,12.875
5125,9.1875
5126,8.5
5127,9.875
5128,12.0
5129,13.125
5130,13.375
5131,10.125
5132,10.625
5133,8.375
5134,10.625
5135,9.625
5136,7.90625
5137,10.875
5138,8.375
5139,9.375
5140,8.5625
5141,10.375
5142,9.75
5143,7.40625
5144,9.625
5145,13.5
5146,12.9375
5147,10.4375
5148,12.5
5149,11.6875
5150,11.875
5151,10.4375
5152,11.125
5153,10.5
5154,12.875
5155,12.5
5156,13.625
5157,8.375
5158,10.875
5159,11.125
5160,12.0
5161,10.5
5162,11.625
5163,11.25
5164,10.375
5165,9.25
5166,11.875
5167,10.3125
5168,12.125
5169,11.375
5170,6.875
5171,9.125
5172,10.4375
5173,10.5
5174,8.375
5175,11.375
5176,10.5625
5177,10.125
5178,10.25
5179,9.5
5180,11.125
5181,9.75
5182,9.6875
5183,10.375
5184,6.5625
5185,9.875
5186,10.9375
5187,13.0
5188,11.5
5189,7.8125
5190,12.125
5191,11.375
5192,11.8125
5193,12.4375
5194,10.5625
5195,13.75
5196,11.75
5197,14.8125
5198,12.75
5199,11.75
5200,9.8125
5201,10.25
5202,9.3125
5203,11.25
5204,9.875
5205,13.5
5206,11.75
5207,12.125
5208,9.375
5209,9.6875
5210,11.4375
5211,10.375
5212,7.5
5213,8.875
5214,10.375
5215,10.125
5216,10.875
5217,10.5625
5218,11.875
5219,10.25
5220,9.875
5221,12.5
5222,9.375
5223,12.875
5224,13.25
5225,13.1875
5226,10.75
5227,14.25
5228,9.3125
5229,8.625
5230,10.5
5231,9.75
5232,9.75
5233,12.125
5234,11.125
5235,11.25
5236,11.4375
5237,9.625
5238,7.5
5239,11.625
5240,10.25
5241,11.1875
5242,9.1875
5243,10.875
5244,11.125
5245,9.5
5246,9.125
5247,11.1875
5248,9.4375
5249,7.40625
5250,14.25
5251,10.625
5252,9.375
5253,9.3125
5254,9.75
5255,12.25
5256,8.6875
5257,10.3125
5258,10.5
5259,10.875
5260,11.25
5261,9.4375
5262,9.0
5263,10.875
5264,8.25
5265,8.75
5266,8.8125
5267,10.625
5268,9.75
5269,10.75
5270,10.8125
5271,11.125
5272,9.5
5273,11.875
5274,10.9375
5275,8.6875
5276,9.75
5277,12.1875
5278,10.0
5279,10.8125
5280,12.0
5281,12.375
5282,10.8125
5283,12.625
5284,10.9375
5285,11.25
5286,7.875
5287,10.4375
5288,10.4375
5289,11.125
5290,11.375
5291,11.375
5292,11.0
5293,11.75
5294,10.5
5295,11.5
5296,13.25
5297,11.75
5298,11.375
5299,12.25
5300,9.625
5301,10.125
5302,8.875
5303,10.8125
5304,8.8125
5305,7.71875
5306,10.625
5307,8.0625
5308,9.3125
5309,11.0625
5310,9.5625
5311,8.75
5312,7.75
5313,10.5625
5314,12.5
5315,12.125
5316,12.625
5317,8.1875
5318,12.375
5319,9.5625
5320,11.0
5321,11.875
5322,12.5
5323,13.0
5324,11.1875
5325,11.0625
5326,10.5
5327,9.0
5328,12.0
5329,10.9375
5330,12.375
5331,11.5
5332,9.75
5333,10.3125
5334,11.75
5335,13.375
5336,10.75
5337,10.125
5338,9.875
5339,12.0
5340,13.0625
5341,11.375
5342,10.4375
5343,9.125
5344,13.375
5345,8.625
5346,10.625
5347,9.75
5348,10.125
5349,10.1875
5350,8.25
5351,9.0
5352,10.0
5353,11.625
5354,10.875
5355,8.875
5356,10.0
5357,13.0625
5358,9.75
5359,12.625
5360,10.1875
5361,11.875
5362,10.5
5363,8.25
5364,10.625
5365,9.75
5366,7.90625
5367,10.125
5368,7.96875
5369,10.125
5370,9.125
5371,11.25
5372,8.3125
5373,11.5
5374,8.8125
5375,12.125
5376,10.5
5377,8.625
5378,10.375
5379,7.40625
5380,9.125
5381,8.0
5382,10.625
5383,10.75
5384,10.0625
5385,11.25
5386,11.0625
5387,11.1875
5388,8.75
5389,11.1875
5390,8.75
5391,13.0
5392,9.1875
5393,9.5625
5394,8.8125
5395,8.75
5396,12.625
5397,8.25
5398,11.25
5399,9.375
5400,10.125
5401,10.5
5402,8.875
5403,11.5
5404,9.0625
5405,10.5
5406,10.0
5407,9.375
5408,10.5625
5409,8.75
5410,10.5
5411,10.75
5412,11.875
5413,9.375
5414,9.875
5415,10.25
5416,8.125
5417,11.625
5418,10.0
5419,11.0
5420,9.5
5421,11.875
5422,10.4375
5423,10.5
5424,11.0
5425,9.5625
5426,10.0
5427,7.09375
5428,11.75
5429,10.5
5430,12.125
5431,11.1875
5432,9.75
5433,11.5
5434,12.125
5435,10.5
5436,8.4375
5437,7.8125
5438,8.125
5439,11.25
5440,10.625
5441,11.625
5442,11.6875
5443,9.5
5444,10.5
5445,10.9375
5446,9.25
5447,11.875
5448,11.25
5449,11.0625
5450,10.375
5451,10.75
5452,10.5
5453,10.0
5454,12.5
5455,12.125
5456,12.5625
5457,8.0625
5458,14.25
5459,9.8125
5460,10.25
5461,11.5
5462,10.625
5463,11.0
5464,8.6875
5465,9.5
5466,13.6875
5467,7.375
5468,9.125
5469,10.125
5470,11.125
5471,11.0
5472,8.75
5473,8.5625
5474,11.875
5475,9.875
5476,10.9375
5477,12.875
5478,12.5
5479,10.625
5480,11.125
5481,8.4375
5482,9.6875
5483,10.875
5484,11.0625
5485,12.375
5486,13.5
5487,10.5
5488,10.5
5489,12.625
5490,9.25
5491,8.75
5492,10.375
5493,9.875
5494,12.4375
5495,9.1875
5496,10.25
5497,11.25
5498,10.625
5499,13.0625
5500,11.625
5501,8.875
5502,12.0
5503,8.8125
5504,11.375
5505,9.875
5506,11.625
5507,13.125
5508,12.6875
5509,11.875
5510,9.5625
5511,8.75
5512,10.375
5513,11.25
5514,11.25
5515,9.5
5516,13.25
5517,11.0
5518,9.25
5519,8.625
5520,11.625
5521,10.625
5522,10.0
5523,9.75
5524,10.875
5525,10.25
5526,12.0
5527,12.125
5528,11.3125
5529,8.0
5530,9.9375
5531,8.375
5532,12.125
5533,8.875
5534,12.25
5535,13.25
5536,10.25
5537,9.8125
5538,12.875
5539,9.75
5540,11.75
5541,11.3125
5542,10.5
5543,8.25
5544,8.75
5545,10.25
5546,10.75
5547,10.375
5548,10.375
5549,8.8125
5550,11.0
5551,10.5625
5552,9.3125
5553,11.25
5554,11.75
5555,13.125
5556,7.6875
5557,10.8125
5558,10.0625
5559,11.625
5560,10.625
5561,9.5
5562,9.8125
5563,8.8125
5564,9.875
5565,9.1875
5566,13.625
5567,12.0
5568,12.1875
5569,9.75
5570,10.375
5571,11.4375
5572,9.625
5573,11.75
5574,12.0
5575,8.75
5576,10.4375
5577,12.375
5578,10.25
5579,10.875
5580,8.375
5581,12.375
5582,10.1875
5583,10.5
5584,9.875
5585,11.875
5586,7.75
5587,13.5
5588,8.5625
5589,10.25
5590,8.75
5591,10.625
5592,12.0625
5593,9.9375
5594,12.0
5595,12.4375
5596,9.1875
5597,9.0625
5598,10.75
5599,10.5
5600,10.25
5601,12.125
5602,9.5
5603,10.4375
5604,13.5
5605,13.0
5606,10.125
5607,9.0
5608,12.125
5609,9.25
5610,11.4375
5611,8.5625
5612,13.25
5613,10.25
5614,11.0625
5615,12.5
5616,10.5625
5617,10.625
5618,7.15625
5619,11.5
5620,10.125
5621,9.375
5622,11.5
5623,10.25
5624,12.25
5625,9.125
5626,8.125
5627,11.125
5628,12.9375
5629,7.25
5630,7.875
5631,10.25
5632,11.75
5633,10.75
5634,9.875
5635,9.125
5636,11.0625
5637,10.5
5638,11.875
5639,13.375
5640,11.75
5641,10.0
5642,11.125
5643,7.25
5644,11.0
5645,9.875
5646,11.5625
5647,10.125
5648,9.375
5649,9.75
5650,9.5
5651,9.875
5652,10.3125
5653,10.4375
5654,8.125
5655,11.3125
5656,9.1875
5657,11.8125
5658,12.75
5659,9.1875
5660,8.8125
5661,11.375
5662,10.5625
5663,12.625
5664,11.25
5665,11.875
5666,11.875
5667,10.0
5668,11.875
5669,10.1875
5670,11.625
5671,11.0
5672,12.375
5673,10.875
5674,10.75
5675,9.375
5676,11.75
5677,12.25
5678,12.0
5679,11.625
5680,11.875
5681,10.9375
5682,12.6875
5683,11.5
5684,12.0625
5685,10.125
5686,9.875
5687,11.4375
5688,9.875
5689,9.6875
5690,9.4375
5691,9.875
5692,13.5
5693,8.0
5694,11.5625
5695,10.5625
5696,13.1875
5697,10.25
5698,13.25
5699,11.25
5700,8.75
5701,9.25
5702,9.25
5703,13.125
5704,13.125
5705,8.875
5706,9.875
5707,11.3125
5708,11.875
5709,10.1875
5710,9.25
5711,14.0
5712,11.875
5713,10.625
5714,9.75
5715,9.75
5716,11.0
5717,9.8125
5718,12.25
5719,9.375
5720,10.125
5721,10.5625
5722,9.25
5723,12.3125
5724,11.375
5725,7.9375
5726,7.375
5727,8.4375
5728,12.375
5729,9.375
5730,10.875
5731,11.9375
5732,9.625
5733,12.875
5734,12.25
5735,11.375
5736,10.9375
5737,12.625
5738,12.375
5739,11.875
5740,12.4375
5741,11.375
5742,11.9375
5743,11.25
5744,13.125
5745,7.875
5746,10.125
5747,9.1875
5748,11.0625
5749,10.125
5750,10.125
5751,10.875
5752,10.5
5753,13.0625
5754,9.5
5755,10.3125
5756,9.5625
5757,10.5
5758,9.625
5759,10.0625
5760,10.5
5761,7.4375
5762,7.75
5763,10.375
5764,11.5625
5765,12.125
5766,8.875
5767,12.5625
5768,11.25
5769,9.75
5770,8.75
5771,9.9375
5772,10.5
5773,11.25
5774,10.5
5775,12.25
5776,10.375
5777,9.75
5778,12.0
5779,10.125
5780,8.6875
5781,10.5
5782,10.5
5783,6.9375
5784,7.0625
5785,12.125
5786,8.0625
5787,10.0625
5788,10.4375
5789,9.25
5790,10.0
5791,10.875
5792,9.375
5793,10.5
5794,10.5
5795,8.5625
5796,9.8125
5797,11.0625
5798,9.375
5799,10.75
5800,9.75
5801,8.375
5802,12.5625
5803,11.625
5804,14.0625
5805,12.25
5806,11.75
5807,12.4375
5808,8.25
5809,9.5
5810,8.25
5811,10.25
5812,11.125
5813,12.125
5814,10.125
5815,11.0
5816,12.875
5817,12.4375
5818,12.875
5819,9.875
5820,8.1875
5821,10.125
5822,8.4375
5823,11.375
5824,9.625
5825,14.8125
5826,9.5
5827,9.9375
5828,10.25
5829,9.875
5830,11.5625
5831,12.5
5832,9.875
5833,13.25
5834,10.25
5835,11.0
5836,11.3125
5837,13.0
5838,13.75
5839,7.5625
5840,8.25
5841,14.4375
5842,11.0
5843,8.75
5844,10.1875
5845,12.5
5846,11.5
5847,11.4375
5848,8.8125
5849,9.625
5850,12.0
5851,11.25
5852,10.5
5853,10.0
5854,11.0
5855,10.0
5856,11.25
5857,10.9375
5858,14.625
5859,10.5
5860,9.0
5861,11.5
5862,10.625
5863,10.0
5864,9.125
5865,10.625
5866,9.9375
5867,8.8125
5868,8.125
5869,10.875
5870,9.625
5871,8.5
5872,12.0
5873,12.0
5874,10.5
5875,9.625
5876,6.6875
5877,11.25
5878,10.125
5879,13.375
5880,12.8125
5881,9.375
5882,10.1875
5883,10.125
5884,13.75
5885,12.375
5886,10.875
5887,9.875
5888,9.5
5889,8.875
5890,13.0
5891,10.875
5892,11.75
5893,12.625
5894,12.375
5895,10.1875
5896,8.9375
5897,9.9375
5898,10.9375
5899,9.875
5900,10.6875
5901,11.625
5902,10.1875
5903,12.25
5904,7.28125
5905,7.3125
5906,8.75
5907,9.25
5908,10.5
5909,8.75
5910,11.6875
5911,11.75
5912,13.875
5913,10.8125
5914,8.875
5915,12.875
5916,8.25
5917,11.0
5918,11.6875
5919,12.75
5920,10.5
5921,11.375
5922,11.625
5923,10.25
