step,nll_loss
11967,2.0
11968,2.3125
11969,2.3125
11970,1.6484375
11971,2.0625
11972,1.53125
11973,1.921875
11974,1.8359375
11975,1.96875
11976,2.125
11977,2.171875
11978,2.71875
11979,2.25
11980,1.65625
11981,1.7578125
11982,1.9609375
11983,1.640625
11984,2.0
11985,2.359375
11986,1.9609375
11987,2.3125
11988,1.921875
11989,2.484375
11990,2.046875
11991,1.734375
11992,2.09375
11993,1.65625
11994,2.203125
11995,1.953125
11996,2.40625
11997,1.671875
11998,1.875
11999,2.09375
12000,1.828125
12001,2.265625
12002,2.0625
12003,1.703125
12004,2.046875
12005,2.78125
12006,2.0
12007,1.8125
12008,1.875
12009,2.03125
12010,2.53125
12011,2.21875
12012,1.9375
12013,1.9453125
12014,2.46875
12015,2.1875
12016,2.046875
12017,2.40625
12018,1.9453125
12019,1.90625
12020,1.84375
12021,1.796875
12022,2.125
12023,2.109375
12024,1.8984375
12025,1.9453125
12026,2.03125
12027,2.421875
12028,2.140625
12029,1.9296875
12030,2.28125
12031,2.15625
12032,2.140625
12033,2.46875
12034,2.65625
12035,2.0
12036,2.171875
12037,2.109375
12038,1.921875
12039,2.015625
12040,1.8046875
12041,2.546875
12042,1.9296875
12043,2.0625
12044,2.515625
12045,2.328125
12046,2.203125
12047,2.265625
12048,1.9453125
12049,1.796875
12050,2.421875
12051,2.328125
12052,2.15625
12053,1.890625
12054,2.59375
12055,1.9296875
12056,2.4375
12057,2.375
12058,1.921875
12059,2.71875
12060,2.203125
12061,1.921875
12062,2.4375
12063,1.9296875
12064,2.359375
12065,2.0
12066,2.296875
12067,1.8515625
12068,2.265625
12069,2.28125
12070,2.609375
12071,1.765625
12072,2.0625
12073,1.671875
12074,2.046875
12075,1.6015625
12076,2.15625
12077,1.9609375
12078,2.03125
12079,2.21875
12080,1.5703125
12081,2.09375
12082,2.34375
12083,2.21875
12084,2.765625
12085,2.4375
12086,2.375
12087,2.140625
12088,2.09375
12089,2.375
12090,1.765625
12091,2.03125
12092,2.1875
12093,2.375
12094,1.984375
12095,2.03125
12096,2.328125
12097,1.8359375
12098,2.265625
12099,1.921875
12100,1.84375
12101,2.296875
12102,1.6328125
12103,2.296875
12104,2.15625
12105,1.421875
12106,1.5703125
12107,1.921875
12108,1.8359375
12109,1.6953125
12110,1.421875
12111,1.953125
12112,2.171875
12113,1.84375
12114,1.375
12115,2.078125
12116,2.125
12117,1.6015625
12118,2.0625
12119,1.75
12120,1.6953125
12121,2.28125
12122,2.015625
12123,2.046875
12124,1.890625
12125,2.25
12126,1.625
12127,2.5
12128,2.3125
12129,1.75
12130,1.734375
12131,1.984375
12132,1.75
12133,1.765625
12134,2.0
12135,2.0625
12136,2.4375
12137,2.015625
12138,2.265625
12139,2.453125
12140,2.234375
12141,2.09375
12142,2.25
12143,2.40625
12144,1.71875
12145,2.46875
12146,2.0625
12147,1.8984375
12148,2.125
12149,1.984375
12150,1.9453125
12151,2.0
12152,1.703125
12153,1.7890625
12154,1.6875
12155,2.75
12156,1.9140625
12157,2.25
12158,1.5625
12159,2.203125
12160,1.75
12161,1.8671875
12162,1.9140625
12163,2.046875
12164,1.8203125
12165,1.46875
12166,2.859375
12167,2.15625
12168,1.953125
12169,1.71875
12170,1.921875
12171,2.0625
12172,2.03125
12173,2.09375
12174,1.5
12175,2.234375
12176,1.875
12177,2.171875
12178,2.265625
12179,2.34375
12180,1.7421875
12181,2.734375
12182,1.859375
12183,2.28125
12184,2.21875
12185,1.875
12186,2.34375
12187,1.671875
12188,2.265625
12189,2.09375
12190,2.21875
12191,1.875
12192,2.203125
12193,2.359375
12194,2.078125
12195,2.3125
12196,2.28125
12197,1.6953125
12198,2.734375
12199,2.109375
12200,1.6640625
12201,2.359375
12202,2.140625
12203,2.046875
12204,2.40625
12205,1.7265625
12206,1.90625
12207,2.3125
12208,1.859375
12209,2.09375
12210,2.171875
12211,1.953125
12212,1.796875
12213,1.953125
12214,1.9921875
12215,1.984375
12216,2.5
12217,1.9765625
12218,2.625
12219,2.546875
12220,1.8515625
12221,1.6484375
12222,2.015625
12223,1.875
12224,1.703125
12225,1.984375
12226,2.078125
12227,2.4375
12228,1.5859375
12229,2.296875
12230,1.71875
12231,1.5859375
12232,1.5625
12233,1.5703125
12234,1.953125
12235,2.109375
12236,1.875
12237,2.203125
12238,1.8671875
12239,2.21875
12240,2.015625
12241,2.15625
12242,1.90625
12243,1.9453125
12244,2.4375
12245,2.265625
12246,1.8046875
12247,2.078125
12248,2.484375
12249,1.6953125
12250,1.515625
12251,1.515625
12252,1.7421875
12253,1.7265625
12254,2.09375
12255,1.5390625
12256,1.7109375
12257,2.296875
12258,1.7578125
12259,2.09375
12260,1.75
12261,1.828125
12262,1.9453125
12263,1.890625
12264,2.5625
12265,1.9296875
12266,2.265625
12267,1.7421875
12268,2.421875
12269,2.3125
12270,2.546875
12271,2.015625
12272,2.734375
12273,1.984375
12274,1.7734375
12275,1.75
12276,1.890625
12277,1.28125
12278,2.21875
12279,1.671875
12280,2.203125
12281,1.9140625
12282,1.703125
12283,2.28125
12284,1.6875
12285,2.15625
12286,2.15625
12287,1.6171875
12288,2.203125
12289,1.6796875
12290,2.0
12291,2.203125
12292,2.171875
12293,2.34375
12294,2.15625
12295,1.8671875
12296,1.484375
12297,1.8359375
12298,1.8984375
12299,1.921875
12300,1.890625
12301,1.875
12302,1.9375
12303,2.453125
12304,2.171875
12305,2.59375
12306,2.21875
12307,1.9453125
12308,2.28125
12309,1.8046875
12310,2.25
12311,1.96875
12312,1.8515625
12313,1.84375
12314,1.515625
12315,2.421875
12316,2.109375
12317,2.265625
12318,1.875
12319,2.3125
12320,2.0625
12321,2.046875
12322,2.578125
12323,2.203125
12324,1.9296875
12325,1.7890625
12326,1.765625
12327,1.8671875
12328,1.4609375
12329,1.984375
12330,2.125
12331,2.328125
12332,1.96875
12333,1.8046875
12334,2.1875
12335,1.9609375
12336,2.484375
12337,2.3125
12338,1.703125
12339,2.15625
12340,2.484375
12341,2.03125
12342,2.359375
12343,1.703125
12344,1.71875
12345,2.28125
12346,2.09375
12347,1.3515625
12348,1.796875
12349,1.6171875
12350,1.8828125
12351,2.203125
12352,2.328125
12353,2.015625
12354,1.8203125
12355,1.7578125
12356,2.03125
12357,1.9609375
12358,2.015625
12359,2.0
12360,1.421875
12361,1.515625
12362,2.40625
12363,2.703125
12364,1.9453125
12365,2.28125
12366,2.078125
12367,2.125
12368,2.296875
12369,2.46875
12370,1.3828125
12371,2.359375
12372,1.78125
12373,1.8828125
12374,2.15625
12375,2.015625
12376,2.4375
12377,2.15625
12378,2.40625
12379,1.8828125
12380,2.234375
12381,2.46875
12382,1.9453125
12383,2.15625
12384,1.8359375
12385,2.140625
12386,2.375
12387,2.09375
12388,2.4375
12389,2.203125
12390,1.9765625
12391,2.015625
12392,2.453125
12393,1.8046875
12394,2.828125
12395,1.8046875
12396,2.3125
12397,2.53125
12398,1.9375
12399,2.359375
12400,2.03125
12401,2.9375
12402,1.9921875
12403,2.203125
12404,2.5
12405,1.8984375
12406,1.9140625
12407,2.125
12408,2.0625
12409,1.9296875
12410,2.28125
12411,1.4453125
12412,1.8984375
12413,1.8984375
12414,2.65625
12415,2.015625
12416,1.5390625
12417,2.015625
12418,2.03125
12419,1.625
12420,2.40625
12421,2.234375
12422,2.078125
12423,2.265625
12424,1.921875
12425,1.53125
12426,2.453125
12427,2.203125
12428,1.8046875
12429,1.8515625
12430,1.796875
12431,2.015625
12432,2.015625
12433,2.15625
12434,1.640625
12435,1.9609375
12436,2.296875
12437,2.25
12438,1.4375
12439,1.515625
12440,2.296875
12441,2.265625
12442,2.359375
12443,2.09375
12444,1.9140625
12445,1.8984375
12446,1.828125
12447,2.03125
12448,1.8515625
12449,2.28125
12450,1.890625
12451,2.359375
12452,2.34375
12453,1.90625
12454,1.6953125
12455,1.8828125
12456,2.0625
12457,2.25
12458,2.078125
12459,2.078125
12460,1.5234375
12461,1.3828125
12462,2.53125
12463,2.25
12464,1.578125
12465,2.078125
12466,2.125
12467,2.09375
12468,1.5390625
12469,2.4375
12470,1.9296875
12471,1.7421875
12472,2.09375
12473,2.109375
12474,1.875
12475,2.140625
12476,2.328125
12477,2.453125
12478,2.015625
12479,1.828125
12480,1.859375
12481,1.8828125
12482,1.921875
12483,2.328125
12484,2.125
12485,2.703125
12486,1.7421875
12487,1.7734375
12488,1.6953125
12489,2.484375
12490,1.453125
12491,1.375
12492,2.265625
12493,2.21875
12494,1.75
12495,2.0625
12496,1.9140625
12497,1.96875
12498,2.125
12499,2.078125
12500,1.765625
12501,2.4375
12502,1.9921875
12503,1.515625
12504,1.9296875
12505,1.6796875
12506,2.03125
12507,2.109375
12508,1.625
12509,1.8046875
12510,2.09375
12511,2.109375
12512,2.3125
12513,2.140625
12514,1.828125
12515,2.046875
12516,2.578125
12517,1.9453125
12518,2.578125
12519,2.390625
12520,2.0625
12521,2.484375
12522,2.40625
12523,1.828125
12524,2.09375
12525,2.609375
12526,1.6328125
12527,1.8046875
12528,2.59375
12529,2.390625
12530,2.015625
12531,1.6953125
12532,1.6796875
12533,1.640625
12534,1.875
12535,2.09375
12536,1.6953125
12537,2.359375
12538,1.9921875
12539,2.203125
12540,2.1875
12541,2.140625
12542,1.9296875
12543,2.21875
12544,1.8515625
12545,1.84375
12546,2.25
12547,2.21875
12548,2.09375
12549,2.375
12550,1.765625
12551,2.453125
12552,1.984375
12553,1.8984375
12554,1.71875
12555,1.59375
12556,2.546875
12557,3.0
12558,2.125
12559,2.125
12560,1.7890625
12561,2.0
12562,2.109375
12563,1.7109375
12564,2.28125
12565,1.6015625
12566,1.8828125
12567,2.71875
12568,1.875
12569,1.453125
12570,2.140625
12571,1.6328125
12572,2.234375
12573,1.984375
12574,1.796875
12575,2.265625
12576,1.9921875
12577,2.265625
12578,2.109375
12579,2.25
12580,2.125
12581,2.0
12582,2.5
12583,2.25
12584,2.359375
12585,1.6796875
12586,1.96875
12587,2.421875
12588,2.28125
12589,1.6328125
12590,2.296875
12591,1.5625
12592,1.4140625
12593,1.96875
12594,1.90625
12595,2.0
12596,2.546875
12597,1.8984375
12598,2.203125
12599,2.640625
12600,1.78125
12601,1.8671875
12602,1.703125
12603,2.5625
12604,1.859375
12605,1.828125
12606,1.859375
12607,2.03125
12608,2.15625
12609,1.8046875
12610,2.1875
12611,2.328125
12612,2.21875
12613,1.6015625
12614,1.7890625
12615,1.9609375
12616,2.109375
12617,1.7578125
12618,2.109375
12619,2.28125
12620,1.8671875
12621,1.53125
12622,2.328125
12623,1.8203125
12624,2.03125
12625,2.21875
12626,1.7578125
12627,2.0
12628,1.7109375
12629,1.8046875
12630,2.140625
12631,1.9765625
12632,1.3125
12633,1.953125
12634,2.3125
12635,2.21875
12636,2.296875
12637,2.03125
12638,1.859375
12639,1.6640625
12640,2.203125
12641,2.046875
12642,1.78125
12643,1.78125
12644,1.8515625
12645,2.140625
12646,2.234375
12647,2.578125
12648,2.03125
12649,1.71875
12650,1.703125
12651,1.703125
12652,1.8203125
12653,1.78125
12654,2.28125
12655,2.640625
12656,2.375
12657,1.828125
12658,1.9296875
12659,1.828125
12660,2.578125
12661,2.171875
12662,1.8984375
12663,2.015625
12664,1.5546875
12665,1.7578125
12666,2.140625
12667,2.453125
12668,2.15625
12669,2.78125
12670,2.265625
12671,1.71875
12672,2.15625
12673,1.8203125
12674,2.015625
12675,1.6015625
12676,2.109375
12677,1.9765625
12678,2.46875
12679,1.96875
12680,2.046875
12681,2.109375
12682,1.7421875
12683,2.28125
12684,2.109375
12685,1.9921875
12686,2.03125
12687,1.8671875
12688,2.390625
12689,2.375
12690,2.09375
12691,1.8984375
12692,1.7265625
12693,2.6875
12694,1.96875
12695,2.046875
12696,2.125
12697,2.0625
12698,2.578125
12699,1.7734375
12700,2.234375
12701,2.28125
12702,1.9296875
12703,1.8125
12704,2.09375
12705,1.890625
12706,2.03125
12707,2.421875
12708,1.921875
12709,1.828125
12710,2.265625
12711,2.25
12712,1.8828125
12713,2.234375
12714,1.671875
12715,1.8359375
12716,1.828125
12717,1.984375
12718,1.8671875
12719,2.046875
12720,2.421875
12721,1.65625
12722,2.15625
12723,1.859375
12724,1.5234375
12725,2.296875
12726,2.21875
12727,2.015625
12728,1.6796875
12729,2.546875
12730,2.484375
12731,2.28125
12732,1.8515625
12733,1.953125
12734,1.7265625
12735,2.140625
12736,2.09375
12737,2.328125
12738,2.578125
12739,1.875
12740,2.078125
12741,1.8984375
12742,1.8046875
12743,2.828125
12744,1.9609375
12745,1.6171875
12746,1.9921875
12747,1.890625
12748,1.8984375
12749,2.3125
12750,2.015625
12751,1.78125
12752,2.3125
12753,2.21875
12754,2.21875
12755,2.109375
12756,2.40625
12757,1.890625
12758,2.140625
12759,2.609375
12760,2.21875
12761,2.1875
12762,1.9296875
12763,1.984375
12764,2.125
12765,2.09375
12766,2.015625
12767,2.15625
12768,1.5078125
12769,2.25
12770,2.21875
12771,2.140625
12772,2.109375
12773,2.171875
12774,2.296875
12775,2.15625
12776,1.234375
12777,1.5625
12778,2.125
12779,2.1875
12780,2.125
12781,2.28125
12782,2.234375
12783,1.859375
12784,1.9296875
12785,2.46875
12786,2.078125
12787,2.28125
12788,2.078125
12789,2.359375
12790,1.921875
12791,2.34375
12792,1.9765625
12793,1.5859375
12794,2.484375
12795,1.84375
12796,2.21875
12797,1.7734375
12798,1.8828125
12799,2.015625
12800,1.78125
12801,2.25
12802,2.296875
12803,1.796875
12804,1.859375
12805,2.03125
12806,1.9921875
12807,1.703125
12808,1.78125
12809,2.0625
12810,2.09375
12811,2.140625
12812,2.140625
12813,2.359375
12814,1.9296875
12815,2.125
12816,1.6328125
12817,2.21875
12818,1.7109375
12819,2.09375
12820,1.7578125
12821,2.15625
12822,2.609375
12823,2.203125
12824,1.9140625
12825,2.21875
12826,2.21875
12827,1.8828125
12828,2.015625
12829,2.078125
12830,1.5234375
12831,2.359375
12832,2.40625
12833,1.875
12834,2.46875
12835,2.296875
12836,1.828125
12837,1.9375
12838,1.953125
12839,2.09375
12840,2.09375
12841,1.6953125
12842,2.234375
12843,2.078125
12844,1.9921875
12845,2.40625
12846,2.21875
12847,2.359375
12848,1.9921875
12849,1.796875
12850,1.9765625
12851,2.25
12852,1.9140625
12853,2.0
12854,2.046875
12855,1.859375
12856,1.921875
12857,2.109375
12858,1.828125
12859,2.109375
12860,1.734375
12861,2.125
12862,2.125
12863,2.171875
12864,2.296875
12865,2.296875
12866,1.9296875
12867,2.03125
12868,1.640625
12869,2.359375
12870,1.7421875
12871,1.640625
12872,1.6640625
12873,1.8359375
12874,2.28125
12875,2.4375
12876,1.765625
12877,2.125
12878,2.171875
12879,2.125
12880,1.5625
12881,2.015625
12882,1.765625
12883,2.1875
12884,1.6640625
12885,1.9453125
12886,2.28125
12887,2.0625
12888,2.21875
12889,2.15625
12890,2.328125
12891,2.015625
12892,2.046875
12893,1.921875
12894,2.03125
12895,2.328125
12896,1.9921875
12897,2.546875
12898,2.484375
12899,1.8046875
12900,2.046875
12901,2.140625
12902,1.875
12903,1.90625
12904,2.171875
12905,1.9296875
12906,1.9765625
12907,1.796875
12908,1.609375
12909,2.40625
12910,2.078125
12911,2.609375
12912,2.0
12913,2.203125
12914,2.015625
12915,2.3125
12916,1.7421875
12917,2.46875
12918,1.9609375
12919,2.140625
12920,2.1875
12921,2.421875
12922,1.8671875
12923,2.25
12924,1.828125
12925,1.625
12926,2.109375
12927,1.9296875
12928,2.25
12929,1.7734375
12930,2.015625
12931,1.9296875
12932,1.828125
12933,1.8515625
12934,1.6171875
12935,2.09375
12936,1.7578125
12937,2.015625
12938,2.15625
12939,2.34375
12940,2.21875
12941,1.9765625
12942,2.078125
12943,1.5234375
12944,2.03125
12945,2.03125
12946,1.78125
12947,2.171875
12948,1.875
12949,2.6875
12950,1.8046875
12951,1.921875
12952,2.328125
12953,1.828125
12954,1.4765625
12955,1.53125
12956,1.7578125
12957,2.171875
12958,2.109375
12959,2.40625
12960,2.203125
12961,2.34375
12962,2.265625
12963,2.328125
12964,2.34375
12965,1.8984375
12966,2.421875
12967,1.7421875
12968,2.015625
12969,1.7890625
12970,2.046875
12971,1.8984375
12972,1.828125
12973,1.984375
12974,2.28125
12975,1.578125
12976,1.46875
12977,1.9609375
12978,2.640625
12979,2.125
12980,1.7578125
12981,2.609375
12982,2.296875
12983,2.15625
12984,1.7109375
12985,1.6953125
12986,1.71875
12987,2.015625
12988,2.3125
12989,1.9921875
12990,2.109375
12991,2.734375
12992,2.71875
12993,1.859375
12994,1.8125
12995,1.90625
12996,2.46875
12997,1.796875
12998,2.0625
12999,2.140625
13000,1.5859375
13001,2.0
13002,2.3125
13003,2.28125
13004,1.59375
13005,1.8515625
13006,1.8515625
13007,2.0
13008,2.0625
13009,2.328125
13010,2.09375
13011,1.8125
13012,2.015625
13013,2.171875
13014,2.28125
13015,2.328125
13016,1.3515625
13017,1.921875
13018,1.71875
13019,1.5546875
13020,2.546875
13021,1.7734375
13022,2.125
13023,2.40625
13024,2.296875
13025,1.875
13026,2.265625
13027,1.9296875
13028,1.7734375
13029,1.546875
13030,2.078125
13031,1.5078125
13032,1.6796875
13033,2.15625
13034,1.7734375
13035,1.984375
13036,1.78125
13037,2.15625
13038,1.8828125
13039,2.46875
13040,1.9296875
13041,1.859375
13042,2.140625
13043,1.78125
13044,1.6875
13045,2.21875
13046,2.015625
13047,2.015625
13048,1.71875
13049,2.21875
13050,2.234375
13051,2.578125
13052,1.5234375
13053,1.578125
13054,2.0
13055,1.84375
13056,2.3125
13057,1.6875
13058,2.0
13059,2.234375
13060,1.59375
13061,2.03125
13062,2.375
13063,1.8671875
13064,1.4140625
13065,2.109375
13066,2.28125
13067,2.078125
13068,1.5703125
13069,2.3125
13070,2.46875
13071,2.609375
13072,2.25
13073,1.9140625
13074,2.046875
13075,1.84375
13076,2.265625
13077,2.4375
13078,2.796875
13079,1.7265625
13080,2.3125
13081,2.3125
13082,1.8359375
13083,2.515625
13084,1.8828125
13085,2.328125
13086,2.265625
13087,2.109375
13088,2.140625
13089,2.046875
13090,1.59375
13091,2.859375
13092,2.296875
13093,2.140625
13094,2.5
13095,2.234375
13096,2.109375
13097,2.28125
13098,1.7734375
13099,1.578125
13100,2.078125
13101,1.703125
13102,2.34375
13103,2.359375
13104,2.234375
13105,2.390625
13106,2.796875
13107,2.265625
13108,2.0625
13109,2.328125
13110,2.25
13111,2.0625
13112,1.734375
13113,2.390625
13114,1.8828125
13115,2.046875
13116,2.53125
13117,1.9609375
13118,1.859375
13119,1.828125
13120,1.2109375
13121,2.78125
13122,2.328125
13123,1.84375
13124,1.875
13125,1.4140625
13126,2.125
13127,1.9921875
13128,1.7734375
13129,1.6328125
13130,2.125
13131,2.34375
13132,1.96875
13133,2.3125
13134,1.859375
13135,1.9296875
13136,1.859375
13137,1.8203125
13138,2.0625
13139,1.7109375
13140,1.7421875
13141,1.9296875
13142,2.1875
13143,2.265625
13144,2.171875
13145,2.796875
13146,1.8359375
13147,1.9921875
13148,2.203125
13149,3.03125
13150,2.375
13151,1.90625
13152,1.84375
13153,1.90625
13154,2.078125
13155,1.8046875
13156,1.9609375
13157,2.4375
13158,2.21875
13159,1.9296875
13160,1.84375
13161,2.65625
13162,2.484375
13163,2.125
13164,2.203125
13165,1.78125
13166,2.140625
13167,2.21875
13168,2.296875
13169,2.03125
13170,1.78125
13171,2.203125
13172,2.71875
13173,2.046875
13174,2.0625
13175,2.140625
13176,1.7109375
13177,2.453125
13178,1.734375
13179,2.109375
13180,2.078125
13181,2.4375
13182,2.0625
13183,1.8046875
13184,1.5859375
13185,2.15625
13186,2.203125
13187,2.3125
13188,2.25
13189,2.0
13190,1.9765625
13191,1.34375
13192,1.6171875
13193,1.640625
13194,1.9140625
13195,1.9921875
13196,2.25
13197,2.3125
13198,2.28125
13199,2.234375
13200,1.9765625
13201,2.125
13202,1.6640625
13203,2.171875
13204,1.859375
13205,1.578125
13206,1.71875
13207,2.484375
13208,1.609375
13209,1.5
13210,2.421875
13211,1.7109375
13212,1.7265625
13213,2.3125
13214,1.953125
13215,2.0625
13216,2.0625
13217,1.890625
13218,2.015625
13219,2.046875
13220,2.015625
13221,2.515625
13222,2.046875
13223,1.9921875
13224,2.359375
13225,1.7421875
13226,1.9140625
13227,2.046875
13228,1.6484375
13229,2.125
13230,2.34375
13231,1.7890625
13232,1.8828125
13233,1.7265625
13234,1.796875
13235,2.359375
13236,2.015625
13237,2.140625
13238,1.859375
13239,2.140625
13240,1.4609375
13241,1.9453125
13242,2.265625
13243,2.09375
13244,2.0
13245,1.7890625
13246,2.328125
13247,2.4375
13248,2.140625
13249,2.671875
13250,1.9453125
13251,2.3125
13252,1.734375
13253,1.71875
13254,2.125
13255,2.734375
13256,1.8515625
13257,2.4375
13258,2.4375
13259,2.53125
13260,2.28125
13261,2.09375
13262,2.3125
13263,2.171875
13264,1.65625
13265,2.0
13266,1.796875
13267,2.015625
13268,1.8203125
13269,1.2578125
13270,2.015625
13271,1.9609375
13272,1.8046875
13273,2.078125
13274,1.7421875
13275,2.1875
13276,1.84375
13277,1.84375
13278,2.046875
13279,2.09375
13280,2.203125
13281,1.84375
13282,2.609375
13283,1.90625
13284,1.765625
13285,2.296875
13286,1.640625
13287,2.578125
13288,1.8203125
13289,2.59375
13290,1.8203125
13291,2.359375
13292,2.046875
13293,1.6171875
13294,1.78125
13295,2.515625
13296,2.0
13297,1.8359375
13298,1.6484375
13299,2.359375
13300,2.34375
13301,1.7421875
13302,1.9921875
13303,1.8828125
13304,2.359375
13305,1.984375
13306,1.9921875
13307,1.859375
13308,2.25
13309,2.140625
13310,1.71875
13311,1.9765625
13312,2.53125
13313,1.7109375
13314,2.453125
13315,2.265625
13316,1.546875
13317,2.359375
13318,2.1875
13319,2.234375
13320,1.8046875
13321,2.203125
13322,1.9453125
13323,1.796875
13324,1.8203125
13325,2.359375
13326,1.796875
13327,2.140625
13328,1.9375
13329,1.375
13330,2.203125
13331,2.046875
13332,2.09375
13333,1.7734375
13334,2.453125
13335,2.203125
13336,2.5625
13337,1.9609375
13338,2.015625
13339,1.953125
13340,2.5
13341,2.3125
13342,1.2578125
13343,1.7421875
13344,2.046875
13345,1.9921875
13346,2.015625
13347,1.8984375
13348,1.8203125
13349,3.015625
13350,2.453125
13351,1.7578125
13352,1.625
13353,2.109375
13354,1.9609375
13355,2.03125
13356,2.8125
13357,2.625
13358,2.125
13359,2.34375
13360,2.359375
13361,2.3125
13362,1.9140625
13363,2.03125
13364,2.109375
13365,1.734375
13366,2.390625
13367,1.71875
13368,1.8828125
13369,1.984375
13370,1.9453125
13371,2.265625
13372,2.140625
13373,2.1875
13374,2.015625
13375,1.90625
13376,2.9375
13377,2.609375
13378,2.203125
13379,1.59375
13380,1.703125
13381,1.890625
13382,1.3125
13383,1.9453125
13384,2.25
13385,2.0
13386,1.984375
13387,2.53125
13388,1.65625
13389,1.7265625
13390,1.921875
13391,2.453125
13392,1.921875
13393,2.46875
13394,2.328125
13395,2.28125
13396,2.171875
13397,2.109375
13398,1.9375
13399,1.8515625
13400,2.171875
13401,1.90625
13402,1.78125
13403,2.40625
13404,1.546875
13405,1.9921875
13406,1.9296875
13407,1.625
13408,2.421875
13409,2.375
13410,2.125
13411,2.015625
13412,1.7265625
13413,2.140625
13414,1.890625
13415,2.21875
13416,1.6796875
13417,2.484375
13418,2.4375
13419,1.390625
13420,2.03125
13421,1.8671875
13422,2.28125
13423,2.125
13424,1.7734375
13425,1.703125
13426,2.140625
13427,1.7734375
13428,1.7265625
13429,2.453125
13430,2.203125
13431,1.734375
13432,2.625
13433,1.9375
13434,2.5625
13435,2.015625
13436,1.6640625
13437,1.5078125
13438,2.0625
13439,2.125
13440,2.390625
13441,1.6953125
13442,1.90625
13443,1.765625
13444,2.25
13445,1.9140625
13446,1.984375
13447,2.0625
13448,2.328125
13449,1.625
13450,1.5078125
13451,1.671875
13452,1.9609375
13453,1.8125
13454,1.5390625
13455,2.046875
13456,2.21875
13457,1.609375
13458,2.65625
13459,1.7265625
13460,2.203125
13461,1.5390625
13462,1.9140625
13463,2.265625
13464,2.796875
13465,2.21875
13466,2.0
13467,1.609375
13468,2.109375
13469,1.765625
13470,1.9296875
13471,2.390625
13472,1.9375
13473,1.875
13474,1.3359375
13475,2.28125
13476,2.453125
13477,1.8515625
13478,1.96875
13479,2.609375
13480,2.046875
13481,2.34375
13482,1.1796875
13483,2.125
13484,1.5234375
13485,1.6796875
13486,2.4375
13487,1.9453125
13488,2.09375
13489,1.703125
13490,2.375
13491,1.4921875
13492,2.125
13493,2.078125
13494,2.53125
13495,2.03125
13496,2.953125
13497,2.546875
13498,2.390625
13499,1.6796875
13500,2.078125
13501,1.4609375
13502,2.296875
13503,2.0625
13504,2.0625
13505,2.328125
13506,2.0625
13507,1.40625
13508,1.9609375
13509,1.7421875
13510,2.09375
13511,2.015625
13512,2.015625
13513,1.859375
13514,1.8203125
13515,2.40625
13516,2.109375
13517,2.09375
13518,2.296875
13519,2.21875
13520,2.328125
13521,1.96875
13522,1.796875
13523,1.9375
13524,2.015625
13525,1.40625
13526,2.421875
13527,2.125
13528,2.328125
13529,2.421875
13530,1.8984375
13531,2.234375
13532,2.203125
13533,2.25
13534,2.171875
13535,1.8671875
13536,1.90625
13537,2.09375
13538,2.125
13539,2.265625
13540,1.8125
13541,1.890625
13542,2.0625
13543,2.015625
13544,1.90625
13545,1.7109375
13546,2.40625
13547,1.7578125
13548,2.015625
13549,2.34375
13550,1.9609375
13551,2.109375
13552,1.6328125
13553,1.734375
13554,1.84375
13555,2.421875
13556,2.25
13557,1.8515625
13558,2.34375
13559,1.8203125
13560,1.4375
13561,2.078125
13562,2.453125
13563,2.328125
13564,1.859375
13565,2.046875
13566,1.3359375
13567,2.109375
13568,1.734375
13569,2.09375
13570,2.078125
13571,2.4375
13572,2.59375
13573,1.8515625
13574,1.5625
13575,2.390625
13576,2.03125
13577,2.0625
13578,1.6328125
13579,2.15625
13580,1.234375
13581,2.125
13582,1.609375
13583,1.9453125
13584,1.96875
13585,1.828125
13586,2.140625
13587,1.703125
13588,2.28125
13589,2.0625
13590,2.109375
13591,1.8203125
13592,2.140625
13593,1.875
13594,2.53125
13595,2.125
13596,1.6875
13597,2.15625
13598,2.046875
13599,2.21875
13600,2.09375
13601,2.15625
13602,1.8984375
13603,2.03125
13604,2.203125
13605,2.171875
13606,2.21875
13607,2.390625
13608,2.140625
13609,2.390625
13610,1.828125
13611,2.125
13612,2.078125
13613,2.25
13614,2.0
13615,2.625
13616,1.8984375
13617,1.7890625
13618,1.6328125
13619,1.7734375
13620,2.75
13621,2.015625
13622,1.8515625
13623,2.078125
13624,2.1875
13625,2.46875
13626,1.9296875
13627,2.140625
13628,2.046875
13629,2.359375
13630,1.9140625
13631,2.390625
13632,1.8203125
13633,2.28125
13634,2.078125
13635,2.0
13636,2.078125
13637,2.625
13638,1.6328125
13639,2.234375
13640,1.7421875
13641,2.03125
13642,1.84375
13643,2.03125
13644,2.234375
13645,1.6796875
13646,1.78125
13647,1.578125
13648,2.140625
13649,2.28125
13650,2.984375
13651,1.9921875
13652,1.796875
13653,2.234375
13654,1.4765625
13655,1.828125
13656,2.046875
13657,2.203125
13658,2.0625
13659,1.6015625
13660,2.09375
13661,2.34375
13662,1.5703125
13663,2.296875
13664,1.9765625
13665,1.7421875
13666,2.015625
13667,2.109375
13668,1.9140625
13669,1.7890625
13670,2.59375
13671,1.953125
13672,2.296875
13673,2.640625
13674,1.7109375
13675,1.9609375
13676,2.0
13677,2.03125
13678,2.328125
13679,2.015625
13680,2.21875
13681,1.9609375
13682,2.078125
13683,1.96875
13684,2.375
13685,2.5
