step,nll_loss
22283,1.796875
22284,2.375
22285,1.9296875
22286,1.7109375
22287,2.140625
22288,1.8125
22289,1.8984375
22290,2.03125
22291,2.140625
22292,1.921875
22293,1.6796875
22294,2.546875
22295,2.578125
22296,2.203125
22297,1.8203125
22298,2.234375
22299,2.0625
22300,2.234375
22301,2.515625
22302,1.9375
22303,2.03125
22304,2.09375
22305,1.9765625
22306,1.3984375
22307,1.859375
22308,1.6640625
22309,2.234375
22310,2.75
22311,1.6875
22312,2.296875
22313,2.1875
22314,2.34375
22315,2.046875
22316,1.796875
22317,1.6171875
22318,2.6875
22319,1.53125
22320,1.953125
22321,2.265625
22322,1.8046875
22323,2.03125
22324,1.734375
22325,1.5703125
22326,2.28125
22327,1.9140625
22328,1.859375
22329,1.671875
22330,1.90625
22331,1.828125
22332,2.5
22333,1.84375
22334,2.140625
22335,2.5625
22336,2.140625
22337,2.28125
22338,2.484375
22339,2.015625
22340,2.53125
22341,2.234375
22342,1.78125
22343,2.375
22344,2.046875
22345,1.7890625
22346,2.5
22347,2.5
22348,1.4296875
22349,2.078125
22350,2.171875
22351,1.96875
22352,2.125
22353,1.8203125
22354,2.203125
22355,2.109375
22356,2.390625
22357,1.4453125
22358,1.96875
22359,2.078125
22360,2.171875
22361,1.7734375
22362,2.078125
22363,2.078125
22364,2.375
22365,2.265625
22366,2.21875
22367,1.9296875
22368,1.78125
22369,1.9453125
22370,2.421875
22371,2.28125
22372,2.03125
22373,1.53125
22374,2.015625
22375,1.9140625
22376,2.5
22377,1.859375
22378,1.8203125
22379,2.328125
22380,1.9765625
22381,1.390625
22382,1.875
22383,2.09375
22384,2.171875
22385,3.1875
22386,2.5625
22387,1.9296875
22388,2.28125
22389,2.1875
22390,1.6953125
22391,2.515625
22392,2.015625
22393,1.90625
22394,1.828125
22395,2.34375
22396,2.09375
22397,2.109375
22398,2.328125
22399,2.25
22400,2.5625
22401,2.25
22402,1.9453125
22403,1.5546875
22404,1.8984375
22405,1.84375
22406,1.6015625
22407,1.984375
22408,1.90625
22409,2.0625
22410,1.7890625
22411,1.9140625
22412,2.015625
22413,1.859375
22414,2.109375
22415,1.5859375
22416,1.4453125
22417,2.078125
22418,1.6640625
22419,2.453125
22420,1.625
22421,1.859375
22422,1.8125
22423,2.3125
22424,2.15625
22425,1.9140625
22426,2.390625
22427,2.046875
22428,2.09375
22429,1.9921875
22430,2.015625
22431,1.84375
22432,1.921875
22433,2.171875
22434,1.75
22435,2.515625
22436,2.15625
22437,2.3125
22438,2.234375
22439,2.078125
22440,1.5546875
22441,1.953125
22442,1.9140625
22443,2.0625
22444,2.421875
22445,2.15625
22446,1.921875
22447,2.375
22448,2.5625
22449,1.8203125
22450,1.546875
22451,1.8828125
22452,2.171875
22453,2.25
22454,1.78125
22455,2.4375
22456,2.921875
22457,2.265625
22458,1.5703125
22459,1.9140625
22460,1.46875
22461,1.9609375
22462,1.6484375
22463,2.15625
22464,2.265625
22465,2.578125
22466,2.265625
22467,2.25
22468,2.25
22469,2.84375
22470,2.640625
22471,1.9375
22472,1.734375
22473,1.921875
22474,2.15625
22475,1.7578125
22476,1.9375
22477,1.859375
22478,2.171875
22479,1.3828125
22480,2.5
22481,2.234375
22482,2.234375
22483,2.171875
22484,2.1875
22485,1.4609375
22486,2.671875
22487,1.734375
22488,1.2734375
22489,2.203125
22490,2.15625
22491,2.546875
22492,2.859375
22493,1.828125
22494,1.8671875
22495,2.34375
22496,2.53125
22497,2.15625
22498,1.9609375
22499,1.9375
22500,2.078125
22501,1.8515625
22502,2.265625
22503,2.296875
22504,1.953125
22505,1.84375
22506,1.921875
22507,1.8125
22508,1.9921875
22509,1.4453125
22510,2.34375
22511,1.6640625
22512,1.640625
22513,2.125
22514,2.25
22515,1.6328125
22516,1.9921875
22517,2.09375
22518,2.515625
22519,1.984375
22520,2.25
22521,1.9453125
22522,2.984375
22523,2.46875
22524,2.09375
22525,1.8671875
22526,2.0
22527,2.484375
22528,1.796875
22529,2.4375
22530,3.0625
22531,2.0
22532,1.953125
22533,1.4765625
22534,1.9296875
22535,2.109375
22536,2.28125
22537,1.9375
22538,2.34375
22539,2.078125
22540,1.90625
22541,2.75
22542,2.015625
22543,2.09375
22544,2.21875
22545,1.84375
22546,2.203125
22547,2.46875
22548,2.046875
22549,2.609375
22550,2.015625
22551,2.390625
22552,2.1875
22553,2.296875
22554,2.40625
22555,1.828125
22556,1.890625
22557,2.59375
22558,2.53125
22559,1.7109375
22560,1.640625
22561,2.015625
22562,2.046875
22563,2.46875
22564,2.125
22565,1.796875
22566,1.796875
22567,2.34375
22568,2.046875
22569,2.453125
22570,2.359375
22571,2.265625
22572,2.34375
22573,1.96875
22574,2.1875
22575,1.890625
22576,2.21875
22577,1.8828125
22578,2.296875
22579,2.15625
22580,1.453125
22581,2.453125
22582,1.34375
22583,2.03125
22584,2.0625
22585,2.046875
22586,2.015625
22587,2.59375
22588,2.0
22589,2.109375
22590,1.953125
22591,2.109375
22592,2.703125
22593,2.390625
22594,2.234375
22595,1.9765625
22596,1.71875
22597,2.546875
22598,2.15625
22599,2.296875
22600,2.5625
22601,2.515625
22602,2.03125
22603,2.03125
22604,2.203125
22605,1.734375
22606,2.453125
22607,2.46875
22608,1.5546875
22609,1.8359375
22610,2.015625
22611,2.046875
22612,1.7265625
22613,1.9921875
22614,1.65625
22615,1.875
22616,1.8671875
22617,2.078125
22618,2.625
22619,1.84375
22620,2.53125
22621,1.953125
22622,1.953125
22623,2.09375
22624,2.453125
22625,2.296875
22626,1.625
22627,1.6015625
22628,2.3125
22629,2.421875
22630,1.84375
22631,1.9453125
22632,1.875
22633,2.015625
22634,1.828125
22635,2.4375
22636,1.15625
22637,2.375
22638,2.015625
22639,2.265625
22640,1.9140625
22641,1.71875
22642,2.234375
22643,2.296875
22644,2.15625
22645,1.46875
22646,2.265625
22647,2.40625
22648,2.171875
22649,2.34375
22650,1.734375
22651,2.453125
22652,2.296875
22653,2.015625
22654,2.03125
22655,1.4296875
22656,1.8203125
22657,1.8984375
22658,1.5859375
22659,2.046875
22660,2.03125
22661,2.203125
22662,2.265625
22663,2.15625
22664,2.234375
22665,1.90625
22666,2.640625
22667,1.8984375
22668,2.203125
22669,1.5546875
22670,2.3125
22671,1.125
22672,2.28125
22673,2.484375
22674,2.234375
22675,1.9609375
22676,1.9765625
22677,2.015625
22678,1.890625
22679,1.640625
22680,2.265625
22681,2.53125
22682,2.171875
22683,2.046875
22684,1.625
22685,2.140625
22686,2.46875
22687,2.34375
22688,2.453125
22689,2.109375
22690,1.703125
22691,1.9921875
22692,1.4765625
22693,1.6484375
22694,2.078125
22695,2.53125
22696,2.0625
22697,2.25
22698,1.921875
22699,2.359375
22700,2.171875
22701,1.65625
22702,2.75
22703,2.421875
22704,2.15625
22705,2.328125
22706,2.25
22707,1.71875
22708,2.28125
22709,1.703125
22710,2.109375
22711,2.015625
22712,1.859375
22713,1.625
22714,2.40625
22715,1.953125
22716,2.0
22717,2.0
22718,2.53125
22719,2.25
22720,1.609375
22721,1.9296875
22722,2.609375
22723,2.21875
22724,1.5859375
22725,2.4375
22726,2.078125
22727,2.25
22728,2.1875
22729,2.140625
22730,1.671875
22731,1.6796875
22732,2.34375
22733,1.9375
22734,2.1875
22735,1.9375
22736,1.59375
22737,1.6640625
22738,2.109375
22739,1.5390625
22740,2.515625
22741,2.671875
22742,1.6796875
22743,2.4375
22744,1.9140625
22745,1.4765625
22746,1.984375
22747,2.078125
22748,2.328125
22749,2.234375
22750,2.1875
22751,2.0625
22752,1.796875
22753,1.4921875
22754,2.46875
22755,1.765625
22756,1.984375
22757,1.84375
22758,1.34375
22759,1.7890625
22760,2.0625
22761,1.8671875
22762,1.859375
22763,2.375
22764,2.3125
22765,2.40625
22766,2.0
22767,1.984375
22768,1.9609375
22769,1.984375
22770,2.125
22771,1.5390625
22772,2.234375
22773,2.203125
22774,2.03125
22775,1.9921875
22776,2.046875
22777,2.03125
22778,2.421875
22779,1.578125
22780,2.015625
22781,2.328125
22782,2.09375
22783,2.3125
22784,2.0625
22785,1.875
22786,1.9375
22787,2.203125
22788,2.28125
22789,2.1875
22790,1.7578125
22791,2.421875
22792,2.125
22793,1.734375
22794,2.046875
22795,2.46875
22796,2.46875
22797,2.015625
22798,1.84375
22799,2.296875
22800,1.921875
22801,2.296875
22802,1.6953125
22803,2.1875
22804,2.0625
22805,2.296875
22806,1.8984375
22807,2.21875
22808,1.7421875
22809,2.359375
22810,1.90625
22811,2.046875
22812,1.6796875
22813,2.140625
22814,1.78125
22815,2.03125
22816,2.0625
22817,2.265625
22818,2.21875
22819,1.9453125
22820,1.8515625
22821,2.21875
22822,2.09375
22823,1.578125
22824,2.0
22825,1.671875
22826,2.40625
22827,1.8984375
22828,1.6015625
22829,1.5625
22830,2.15625
22831,2.1875
22832,2.015625
22833,2.21875
22834,1.703125
22835,2.25
22836,1.953125
22837,2.296875
22838,2.4375
22839,1.96875
22840,2.0625
22841,2.0
22842,2.59375
22843,1.65625
22844,1.984375
22845,1.7421875
22846,2.078125
22847,2.21875
22848,1.3046875
22849,1.71875
22850,2.15625
22851,1.921875
22852,1.40625
22853,1.9140625
22854,1.8046875
22855,1.9140625
22856,2.140625
22857,2.390625
22858,1.984375
22859,1.609375
22860,2.203125
22861,2.0625
22862,2.375
22863,2.046875
22864,1.8359375
22865,2.203125
22866,1.921875
22867,2.640625
22868,1.6015625
22869,2.53125
22870,1.6640625
22871,2.1875
22872,1.78125
22873,1.71875
22874,2.03125
22875,2.390625
22876,1.7578125
22877,1.8359375
22878,1.6796875
22879,2.3125
22880,2.78125
22881,2.1875
22882,1.8828125
22883,2.046875
22884,1.9609375
22885,2.359375
22886,1.8984375
22887,2.078125
22888,1.9375
22889,2.0625
22890,2.5625
22891,1.703125
22892,1.75
22893,2.140625
22894,1.828125
22895,1.7421875
22896,2.140625
22897,2.234375
22898,2.375
22899,2.09375
22900,1.6640625
22901,2.015625
22902,2.203125
22903,2.390625
22904,1.8125
22905,2.671875
22906,1.5234375
22907,2.1875
22908,2.46875
22909,2.34375
22910,2.203125
22911,1.7734375
22912,2.203125
22913,1.6875
22914,1.8125
22915,2.078125
22916,2.109375
22917,2.203125
22918,2.0
22919,2.359375
22920,2.0625
22921,1.6953125
22922,1.765625
22923,1.984375
22924,2.109375
22925,2.171875
22926,1.6484375
22927,1.875
22928,2.015625
22929,2.28125
22930,2.515625
22931,2.0
22932,2.171875
22933,1.921875
22934,2.546875
22935,2.234375
22936,1.90625
22937,2.515625
22938,1.703125
22939,2.046875
22940,2.109375
22941,1.9765625
22942,2.203125
22943,2.109375
22944,2.71875
22945,2.0625
22946,1.8359375
22947,2.359375
22948,1.3828125
22949,2.65625
22950,2.03125
22951,2.140625
22952,2.28125
22953,2.3125
22954,2.515625
22955,1.875
22956,1.78125
22957,2.25
22958,1.78125
22959,2.203125
22960,2.25
22961,1.890625
22962,2.40625
22963,1.7734375
22964,1.984375
22965,2.03125
22966,1.640625
22967,2.34375
22968,1.8203125
22969,2.03125
22970,2.109375
22971,2.125
22972,1.484375
22973,2.015625
22974,2.390625
22975,1.9765625
22976,2.5625
22977,2.203125
22978,1.8828125
22979,2.609375
22980,1.9921875
22981,2.234375
22982,1.8046875
22983,2.171875
22984,2.203125
22985,1.609375
22986,2.21875
22987,2.015625
22988,2.109375
22989,2.203125
22990,2.234375
22991,2.046875
22992,2.3125
22993,2.375
22994,2.203125
22995,1.7421875
22996,1.953125
22997,1.921875
22998,1.921875
22999,2.171875
23000,2.25
23001,1.9765625
23002,2.09375
23003,1.5546875
23004,1.640625
23005,1.953125
23006,2.1875
23007,1.9453125
23008,1.8828125
23009,2.0
23010,2.3125
23011,2.484375
23012,2.171875
23013,2.125
23014,1.6953125
23015,1.921875
23016,1.8984375
23017,2.0625
23018,1.9921875
23019,2.6875
23020,2.9375
23021,1.921875
23022,2.21875
23023,1.859375
23024,2.03125
23025,1.8359375
23026,2.046875
23027,1.9140625
23028,2.140625
23029,2.109375
23030,2.515625
23031,2.171875
23032,1.6796875
23033,2.21875
23034,2.046875
23035,1.7578125
23036,2.25
23037,2.0
23038,2.28125
23039,2.34375
23040,1.5859375
23041,1.8515625
23042,2.25
23043,1.8515625
23044,1.765625
23045,1.9296875
23046,1.859375
23047,1.890625
23048,1.875
23049,1.859375
23050,2.578125
23051,2.109375
23052,1.671875
23053,2.0625
23054,2.203125
23055,2.390625
23056,1.734375
23057,2.171875
23058,2.0
23059,2.21875
23060,2.140625
23061,1.7265625
23062,2.03125
23063,1.3046875
23064,2.78125
23065,2.375
23066,2.0625
23067,2.15625
23068,1.375
23069,1.9609375
23070,1.9453125
23071,2.1875
23072,1.8359375
23073,1.859375
23074,2.15625
23075,2.21875
23076,1.4453125
23077,2.53125
23078,1.875
23079,1.7421875
23080,2.375
23081,2.375
23082,1.671875
23083,2.09375
23084,1.9921875
23085,2.34375
23086,2.234375
23087,2.46875
23088,2.203125
23089,2.0
23090,1.6796875
23091,2.296875
23092,1.484375
23093,2.015625
23094,2.125
23095,2.171875
23096,1.828125
23097,1.9296875
23098,2.078125
23099,2.453125
23100,2.125
23101,1.7421875
23102,2.078125
23103,1.9296875
23104,2.625
23105,2.1875
23106,1.734375
23107,2.28125
23108,1.65625
23109,1.640625
23110,1.5703125
23111,2.265625
23112,1.9296875
23113,1.6484375
23114,2.1875
23115,1.390625
23116,2.328125
23117,2.25
23118,2.265625
23119,2.21875
23120,2.125
23121,2.4375
23122,2.15625
23123,2.015625
23124,2.25
23125,2.53125
23126,2.046875
23127,2.40625
23128,1.796875
23129,2.109375
23130,1.7265625
23131,2.375
23132,2.3125
23133,1.9921875
23134,1.375
23135,2.109375
23136,2.109375
23137,2.390625
23138,2.546875
23139,2.046875
23140,1.9375
23141,1.296875
23142,2.53125
23143,2.21875
23144,2.125
23145,1.9765625
23146,2.109375
23147,2.1875
23148,2.03125
23149,2.515625
23150,2.171875
23151,2.25
23152,2.171875
23153,2.3125
23154,2.40625
23155,2.0625
23156,1.828125
23157,2.265625
23158,1.859375
23159,1.625
23160,2.1875
23161,2.0625
23162,1.5859375
23163,1.171875
23164,2.421875
23165,1.8203125
23166,1.96875
23167,2.28125
23168,1.9453125
23169,1.9921875
23170,2.125
23171,1.171875
23172,2.21875
23173,2.0
23174,2.125
23175,2.28125
23176,2.34375
23177,1.96875
23178,1.6171875
23179,2.28125
23180,2.3125
23181,2.03125
23182,2.703125
23183,1.6015625
23184,2.21875
23185,1.5625
23186,2.0625
23187,2.3125
23188,2.0625
23189,1.7109375
23190,2.0625
23191,1.34375
23192,2.28125
23193,2.21875
23194,2.078125
23195,1.84375
23196,2.09375
23197,1.90625
23198,1.8046875
23199,1.5078125
23200,1.8203125
23201,2.03125
23202,1.8359375
23203,2.453125
23204,2.359375
23205,1.9765625
23206,2.0
23207,2.125
23208,1.4453125
23209,1.828125
23210,2.09375
23211,1.7734375
23212,2.21875
23213,1.59375
23214,2.15625
23215,2.234375
23216,2.125
23217,1.921875
23218,2.03125
23219,2.28125
23220,2.421875
23221,1.75
23222,2.328125
23223,1.7578125
23224,2.03125
23225,1.8828125
23226,2.390625
23227,1.9140625
23228,1.84375
23229,1.7734375
23230,2.53125
23231,2.0
23232,1.71875
23233,2.28125
23234,2.25
23235,2.3125
23236,2.046875
23237,1.65625
23238,1.7109375
23239,1.875
23240,2.046875
23241,1.890625
23242,2.390625
23243,1.875
23244,2.265625
23245,2.03125
23246,2.328125
23247,2.328125
23248,1.8359375
23249,2.0625
23250,2.15625
23251,2.09375
23252,2.484375
23253,2.109375
23254,2.34375
23255,2.359375
23256,2.40625
23257,2.015625
23258,2.125
23259,1.9375
23260,2.453125
23261,1.71875
23262,1.9140625
23263,2.484375
23264,2.3125
23265,2.328125
23266,1.84375
23267,2.484375
23268,1.84375
23269,2.15625
23270,1.53125
23271,1.8828125
23272,2.203125
23273,1.90625
23274,2.140625
23275,2.125
23276,1.796875
23277,1.8984375
23278,2.46875
23279,1.5390625
23280,2.109375
23281,2.171875
23282,2.3125
23283,1.984375
23284,2.15625
23285,1.65625
23286,2.03125
23287,2.40625
23288,2.21875
23289,2.28125
23290,2.09375
23291,1.9609375
23292,2.109375
23293,1.765625
23294,1.953125
23295,1.5703125
23296,2.0625
23297,2.28125
23298,1.6875
23299,1.8828125
23300,1.1875
23301,1.75
23302,1.671875
23303,2.65625
23304,1.9765625
23305,2.09375
23306,2.359375
23307,1.390625
23308,1.3671875
23309,2.125
23310,2.015625
23311,2.59375
23312,2.390625
23313,2.484375
23314,2.09375
23315,1.828125
23316,2.453125
23317,2.015625
23318,1.8125
23319,1.5390625
23320,2.28125
23321,2.15625
23322,1.8046875
23323,1.8515625
23324,1.71875
23325,1.5625
23326,2.484375
23327,2.53125
23328,1.78125
23329,1.7890625
23330,1.828125
23331,1.875
23332,1.8359375
23333,1.3671875
23334,2.140625
23335,2.25
23336,1.9375
23337,1.765625
23338,2.421875
23339,2.390625
23340,1.59375
23341,1.984375
23342,2.078125
23343,1.640625
23344,1.9296875
23345,2.46875
23346,1.9296875
23347,1.984375
23348,2.5625
23349,1.4140625
23350,1.671875
23351,1.6796875
23352,2.171875
23353,2.015625
23354,1.765625
23355,1.953125
23356,2.328125
23357,1.8125
23358,2.140625
23359,2.109375
23360,2.25
23361,1.9765625
23362,1.8203125
23363,1.8203125
23364,2.09375
23365,1.6015625
23366,1.71875
23367,1.9375
23368,2.28125
23369,2.03125
23370,1.953125
23371,1.7734375
23372,1.6640625
23373,2.015625
23374,1.9375
23375,2.640625
23376,1.78125
23377,1.96875
23378,2.109375
23379,1.859375
23380,1.9140625
23381,2.0
23382,2.015625
23383,1.4375
23384,1.6875
23385,1.8203125
23386,2.21875
23387,2.265625
23388,1.9921875
23389,2.25
23390,2.359375
23391,2.109375
23392,2.203125
23393,1.5078125
23394,1.9453125
23395,2.046875
23396,2.390625
23397,2.484375
23398,2.90625
23399,2.34375
23400,2.28125
23401,1.9609375
23402,2.1875
23403,2.3125
23404,1.859375
23405,2.171875
23406,1.7421875
23407,2.1875
23408,1.96875
23409,1.890625
23410,1.8046875
23411,1.8828125
23412,1.8984375
23413,1.6484375
23414,2.28125
23415,2.265625
23416,2.71875
23417,2.09375
23418,2.21875
23419,1.7421875
23420,1.8203125
23421,2.265625
23422,2.265625
23423,2.078125
23424,2.359375
23425,2.484375
23426,1.9765625
23427,2.21875
23428,2.125
23429,2.03125
23430,2.078125
23431,2.03125
23432,1.8515625
23433,2.234375
23434,1.7734375
23435,2.28125
23436,2.28125
23437,2.59375
23438,1.890625
23439,1.9609375
23440,2.15625
23441,2.0625
23442,2.09375
23443,1.5546875
23444,1.5703125
23445,2.3125
23446,1.3515625
23447,1.8125
23448,2.484375
23449,1.78125
23450,2.171875
23451,2.0
23452,2.015625
23453,2.09375
23454,2.21875
23455,1.8671875
23456,2.21875
23457,2.046875
23458,1.53125
23459,2.53125
23460,2.234375
23461,2.25
23462,2.421875
23463,2.296875
23464,2.40625
23465,2.3125
23466,2.09375
23467,1.90625
23468,1.6328125
23469,2.609375
23470,2.0625
23471,2.203125
23472,1.6640625
23473,1.6796875
23474,1.5234375
23475,2.984375
23476,1.921875
23477,1.828125
23478,2.0625
23479,2.25
23480,1.9765625
23481,1.6796875
23482,2.046875
23483,2.359375
23484,1.609375
23485,2.359375
23486,2.625
23487,1.71875
23488,1.8046875
23489,1.7109375
23490,1.96875
23491,2.1875
23492,2.671875
23493,1.8125
23494,1.3515625
23495,2.234375
23496,1.7578125
23497,2.5625
23498,1.8515625
23499,1.84375
23500,1.9453125
23501,2.90625
23502,2.453125
23503,2.078125
23504,1.78125
23505,1.7578125
23506,2.421875
23507,1.90625
23508,1.90625
23509,1.8046875
23510,1.5546875
23511,2.4375
23512,2.09375
23513,2.359375
23514,1.6171875
23515,2.09375
23516,2.359375
23517,1.859375
23518,1.8515625
23519,2.109375
23520,1.8203125
23521,2.125
23522,1.671875
23523,2.375
23524,2.046875
23525,1.578125
23526,2.5
23527,1.921875
23528,1.9921875
23529,2.359375
23530,1.9765625
23531,2.0625
23532,2.828125
23533,2.1875
23534,2.171875
23535,2.359375
23536,1.9375
23537,2.0
23538,2.0625
23539,2.171875
23540,2.4375
23541,2.0625
23542,1.9140625
23543,1.90625
23544,1.8515625
23545,2.296875
23546,1.9921875
23547,2.671875
23548,2.703125
23549,2.171875
23550,1.9609375
23551,1.4921875
23552,1.6484375
23553,2.09375
23554,2.015625
23555,1.9140625
23556,1.859375
23557,2.375
23558,2.125
23559,2.15625
23560,2.46875
23561,2.65625
23562,2.75
23563,2.40625
23564,2.65625
23565,2.546875
23566,1.7265625
23567,2.34375
23568,2.171875
23569,2.125
23570,1.90625
23571,1.9765625
23572,2.28125
23573,2.296875
23574,2.296875
23575,1.6171875
23576,1.65625
23577,2.5625
23578,2.484375
23579,1.6953125
23580,2.125
23581,1.4609375
23582,2.03125
23583,2.046875
23584,2.28125
23585,2.125
23586,2.25
23587,1.1484375
23588,2.34375
23589,2.5
23590,2.265625
23591,1.8515625
23592,1.796875
23593,1.8984375
23594,1.8984375
23595,1.9140625
23596,2.359375
23597,2.8125
23598,1.8125
23599,2.078125
23600,1.5703125
23601,1.9375
23602,2.109375
23603,1.28125
23604,1.65625
23605,1.9765625
23606,1.609375
23607,1.65625
23608,2.140625
23609,1.8125
23610,2.03125
23611,2.0
23612,2.296875
23613,2.109375
23614,1.8515625
23615,2.453125
23616,2.609375
23617,1.9921875
23618,2.203125
23619,1.9609375
23620,1.859375
23621,1.8671875
23622,2.375
23623,1.7734375
23624,1.609375
23625,2.34375
23626,2.15625
23627,1.984375
23628,1.3125
23629,2.109375
23630,2.09375
23631,1.6171875
23632,1.984375
23633,2.5625
23634,1.6015625
23635,2.171875
23636,2.21875
23637,2.140625
23638,1.9765625
23639,2.140625
23640,1.96875
23641,2.28125
23642,2.46875
23643,1.6015625
23644,2.1875
23645,1.8203125
23646,2.0625
23647,2.1875
23648,2.328125
23649,2.109375
23650,1.6015625
23651,2.09375
23652,2.34375
23653,2.375
23654,1.46875
23655,2.34375
23656,1.765625
23657,2.34375
23658,2.015625
23659,2.4375
23660,1.4375
23661,2.140625
23662,1.546875
23663,1.9609375
23664,2.15625
23665,1.7578125
23666,2.03125
23667,2.140625
23668,1.6796875
23669,1.921875
23670,2.21875
23671,2.546875
23672,1.203125
23673,2.40625
23674,2.203125
23675,1.453125
23676,1.765625
23677,2.078125
23678,2.3125
23679,1.9765625
23680,2.515625
23681,2.015625
23682,2.234375
23683,2.03125
23684,2.234375
23685,1.875
23686,2.25
23687,1.8671875
23688,2.09375
23689,1.6953125
23690,1.8359375
23691,2.3125
23692,1.703125
23693,1.7421875
23694,2.390625
23695,2.390625
23696,1.921875
23697,1.796875
23698,2.984375
23699,1.890625
23700,2.171875
23701,1.90625
23702,2.046875
23703,2.078125
23704,1.75
23705,2.546875
23706,2.5
23707,1.71875
23708,2.296875
23709,2.109375
23710,1.9140625
23711,2.203125
23712,1.4375
23713,1.8671875
23714,2.546875
23715,1.9140625
23716,2.1875
23717,1.8984375
23718,2.34375
23719,2.109375
23720,2.09375
23721,1.8203125
23722,1.625
23723,1.9609375
23724,2.1875
23725,2.359375
23726,1.65625
23727,2.171875
23728,2.609375
23729,2.109375
23730,2.53125
23731,2.109375
23732,1.828125
23733,2.015625
23734,2.3125
23735,2.15625
23736,1.0625
23737,2.15625
23738,2.25
23739,2.0
23740,1.4609375
23741,1.890625
23742,1.8359375
23743,2.390625
23744,1.984375
23745,1.9765625
23746,1.7890625
23747,2.125
23748,1.7734375
23749,1.6796875
23750,2.3125
23751,2.140625
23752,2.03125
23753,2.40625
23754,2.109375
23755,1.640625
23756,1.8203125
23757,2.390625
23758,1.890625
23759,2.34375
23760,2.03125
23761,1.921875
23762,2.28125
23763,1.984375
23764,1.5078125
23765,2.265625
23766,1.90625
23767,2.078125
23768,2.59375
23769,2.03125
23770,2.296875
23771,2.03125
23772,1.8984375
23773,2.21875
23774,2.484375
23775,1.96875
23776,2.328125
23777,2.46875
23778,2.390625
23779,1.8515625
23780,2.078125
23781,2.140625
23782,1.5
23783,2.515625
23784,2.046875
23785,2.375
23786,1.7265625
23787,2.140625
23788,2.1875
23789,2.203125
23790,2.28125
23791,1.671875
23792,1.7578125
23793,1.59375
23794,1.859375
23795,2.1875
23796,2.171875
23797,2.234375
23798,1.8046875
23799,1.8515625
23800,2.46875
23801,1.921875
23802,1.984375
23803,2.40625
23804,2.21875
23805,2.625
23806,1.6640625
23807,1.6953125
23808,1.84375
23809,3.15625
23810,1.8828125
23811,2.28125
23812,1.9140625
23813,2.0625
23814,2.15625
23815,2.09375
23816,1.90625
23817,2.578125
23818,2.046875
23819,2.015625
23820,1.78125
23821,1.953125
23822,2.203125
23823,2.046875
23824,2.015625
23825,2.875
23826,2.28125
23827,2.4375
23828,2.109375
23829,1.7109375
23830,1.9375
23831,2.578125
23832,1.8359375
23833,2.046875
23834,1.6484375
23835,1.8359375
23836,2.4375
23837,2.328125
23838,2.640625
23839,1.7890625
23840,1.859375
23841,2.25
23842,2.65625
23843,2.171875
23844,2.3125
23845,1.84375
23846,2.46875
23847,2.046875
23848,2.34375
23849,2.171875
23850,2.125
23851,2.4375
23852,2.640625
23853,2.25
23854,2.171875
23855,2.125
23856,2.25
23857,2.25
23858,2.546875
23859,2.15625
23860,2.109375
23861,1.84375
23862,1.8828125
23863,2.40625
23864,2.1875
23865,1.4453125
23866,2.0625
23867,2.625
23868,2.25
23869,1.6953125
23870,1.953125
23871,1.84375
23872,2.1875
23873,2.03125
23874,2.09375
23875,1.9453125
23876,2.28125
23877,2.25
23878,2.03125
23879,1.7734375
23880,2.15625
23881,1.8203125
23882,2.265625
23883,1.8671875
23884,2.0
23885,1.578125
23886,2.140625
23887,2.546875
23888,2.0625
23889,2.21875
23890,2.328125
23891,2.15625
23892,1.9765625
23893,1.7734375
23894,1.6015625
23895,1.7421875
23896,2.0
23897,1.8828125
23898,2.46875
23899,2.03125
23900,2.0625
23901,2.25
23902,2.109375
23903,1.9453125
23904,2.15625
23905,1.953125
23906,1.890625
23907,2.234375
23908,1.796875
23909,1.8984375
23910,2.09375
23911,2.0625
23912,1.640625
23913,2.5625
23914,2.25
23915,2.15625
23916,1.359375
23917,1.1875
23918,1.8046875
23919,1.7890625
23920,2.0625
23921,2.65625
23922,2.109375
23923,1.4375
23924,1.9921875
23925,2.390625
23926,2.171875
23927,2.078125
23928,2.375
23929,2.09375
23930,2.6875
23931,2.0
23932,2.28125
23933,1.796875
23934,1.921875
23935,1.9765625
23936,2.28125
23937,2.453125
23938,1.75
23939,2.3125
23940,1.8203125
23941,2.171875
23942,2.859375
23943,1.9375
23944,1.65625
23945,2.0
23946,1.4765625
23947,2.28125
23948,2.03125
23949,2.4375
23950,1.6015625
23951,2.625
23952,2.203125
23953,2.234375
23954,2.015625
23955,2.359375
23956,1.7890625
23957,1.6875
23958,2.28125
23959,2.3125
23960,1.765625
23961,2.203125
23962,1.8671875
23963,2.609375
23964,1.9375
23965,2.09375
23966,2.0625
23967,2.078125
23968,2.203125
23969,1.4609375
23970,1.765625
23971,2.03125
23972,1.671875
23973,1.921875
23974,1.8203125
23975,1.7265625
23976,2.3125
23977,2.28125
23978,1.796875
23979,1.703125
23980,1.703125
23981,1.921875
23982,1.890625
23983,1.8359375
23984,2.578125
23985,1.9765625
23986,2.46875
23987,2.5
23988,2.421875
23989,2.015625
23990,2.296875
23991,2.5
23992,1.8671875
23993,1.8359375
23994,1.671875
23995,2.171875
23996,2.171875
23997,2.03125
23998,2.203125
23999,2.078125
24000,1.7890625
24001,1.9296875
24002,1.9765625
24003,1.8828125
24004,2.234375
24005,1.8515625
24006,2.484375
